epoch,seconds,min,max,mean,median,percentNodesUsed
0,1.34,-204.90,-204.63,-204.73,-204.71,28.52
1,1.37,-204.81,-204.65,-204.72,-204.71,28.52
2,1.47,-204.91,-204.63,-204.72,-204.72,28.52
3,1.47,-204.83,-204.66,-204.74,-204.72,28.52
4,1.20,-204.79,-204.70,-204.74,-204.73,28.20
5,1.20,-204.91,-204.65,-204.75,-204.73,28.20
6,1.13,-204.82,-204.63,-204.73,-204.74,28.20
7,1.57,-204.82,-204.70,-204.76,-204.77,28.20
8,1.56,-204.88,-204.68,-204.75,-204.72,28.20
9,1.26,-204.84,-204.72,-204.76,-204.76,28.20
10,1.27,-204.88,-204.65,-204.76,-204.80,28.20
11,1.01,-204.75,-204.64,-204.72,-204.72,28.20
12,1.00,-204.85,-204.70,-204.75,-204.73,28.20
13,1.02,-204.87,-204.67,-204.76,-204.77,28.20
14,1.02,-204.81,-204.71,-204.75,-204.74,28.20
15,2.95,-204.84,-204.64,-204.73,-204.72,28.20
16,6.33,-204.90,-204.69,-204.75,-204.73,28.20
17,1.26,-204.87,-204.68,-204.78,-204.79,28.20
18,1.49,-204.81,-204.68,-204.74,-204.77,28.20
19,2.00,-204.78,-204.59,-204.71,-204.73,28.20
20,1.59,-204.82,-204.64,-204.77,-204.79,28.20
21,1.20,-204.82,-204.60,-204.73,-204.76,28.20
22,1.13,-204.84,-204.67,-204.75,-204.79,28.20
23,1.10,-204.78,-204.64,-204.74,-204.75,28.20
24,1.06,-204.82,-204.62,-204.75,-204.79,28.20
25,1.13,-204.94,-204.64,-204.76,-204.72,28.20
26,1.19,-204.85,-204.70,-204.75,-204.73,28.20
27,1.15,-204.91,-204.64,-204.75,-204.75,28.20
28,1.14,-204.80,-204.65,-204.72,-204.72,28.20
29,1.06,-204.84,-204.70,-204.78,-204.78,28.20
30,1.09,-204.83,-204.66,-204.73,-204.72,28.20
31,1.04,-204.89,-204.65,-204.77,-204.76,27.87
32,1.19,-204.78,-204.63,-204.71,-204.71,27.87
33,1.10,-204.80,-204.70,-204.75,-204.74,27.87
34,1.09,-204.88,-204.68,-204.77,-204.75,27.87
35,1.06,-204.78,-204.62,-204.72,-204.75,27.87
36,1.16,-204.81,-204.63,-204.73,-204.72,27.87
37,1.06,-204.84,-204.68,-204.76,-204.76,27.54
38,1.10,-204.81,-204.62,-204.71,-204.70,27.54
39,1.13,-204.90,-204.68,-204.77,-204.75,27.54
40,1.19,-205.04,-204.60,-204.80,-204.78,27.54
41,1.29,-205.10,-204.68,-204.79,-204.72,27.54
42,1.36,-204.86,-204.63,-204.77,-204.80,27.54
43,1.24,-205.05,-204.69,-204.80,-204.73,27.54
44,1.08,-204.78,-204.66,-204.73,-204.74,27.54
45,1.41,-204.79,-204.65,-204.72,-204.75,27.54
46,1.30,-204.86,-204.70,-204.75,-204.73,27.54
47,1.43,-204.81,-204.64,-204.74,-204.72,27.54
48,1.14,-204.80,-204.63,-204.73,-204.74,27.54
49,1.23,-204.86,-202.78,-204.46,-204.73,29.84
50,1.37,-202.89,-202.48,-202.69,-202.68,29.84
51,1.30,-203.03,-202.57,-202.74,-202.66,30.16
52,1.32,-202.77,-202.49,-202.65,-202.64,30.16
53,1.26,-202.86,-202.56,-202.69,-202.71,30.16
54,1.10,-202.88,-202.52,-202.71,-202.72,30.16
55,1.31,-202.86,-202.54,-202.71,-202.72,30.16
56,1.42,-202.79,-202.60,-202.68,-202.68,30.16
57,1.25,-203.00,-202.58,-202.72,-202.69,30.16
58,1.36,-203.00,-202.46,-202.69,-202.66,30.16
59,1.26,-202.93,-202.53,-202.70,-202.65,30.16
60,1.33,-202.70,-202.52,-202.62,-202.62,30.16
61,1.10,-202.74,-202.52,-202.64,-202.66,30.16
