epoch,seconds,min,max,mean,median,percentNodesUsed
0,2.24,-202.96,-202.55,-202.74,-202.70,32.13
1,2.15,-202.87,-202.55,-202.74,-202.75,32.13
2,1.91,-202.80,-202.62,-202.68,-202.64,32.13
3,1.98,-202.88,-202.47,-202.70,-202.69,32.13
4,2.15,-202.93,-202.59,-202.74,-202.70,32.13
5,2.02,-202.92,-202.56,-202.73,-202.69,32.13
6,1.89,-202.86,-202.53,-202.68,-202.67,32.13
7,1.88,-202.76,-202.52,-202.68,-202.73,32.13
8,2.15,-202.81,-202.58,-202.70,-202.67,32.13
9,2.04,-202.90,-202.56,-202.71,-202.70,32.13
10,1.95,-202.91,-202.48,-202.60,-202.55,32.13
11,2.43,-202.86,-202.36,-202.70,-202.77,32.13
12,2.09,-202.80,-202.58,-202.68,-202.67,32.13
13,1.91,-202.93,-202.55,-202.69,-202.64,32.13
14,2.24,-202.68,-202.40,-202.57,-202.56,32.13
15,1.86,-202.85,-202.43,-202.62,-202.60,32.13
16,1.85,-202.90,-202.57,-202.75,-202.73,32.13
17,1.88,-202.86,-202.44,-202.68,-202.72,32.13
18,2.06,-202.85,-202.58,-202.76,-202.83,32.13
19,2.22,-205.19,-202.56,-203.03,-202.69,32.13
20,2.25,-202.80,-202.45,-202.65,-202.70,32.13
21,2.04,-202.98,-202.61,-202.70,-202.65,32.13
22,2.08,-202.78,-202.51,-202.62,-202.60,32.13
23,1.96,-202.79,-202.57,-202.71,-202.74,32.13
24,1.88,-202.75,-202.50,-202.61,-202.62,32.13
25,1.91,-202.88,-202.40,-202.64,-202.63,32.13
26,2.89,-202.80,-202.57,-202.66,-202.64,32.13
27,1.93,-202.79,-202.50,-202.63,-202.64,32.13
28,1.91,-202.75,-202.45,-202.61,-202.64,32.13
29,1.93,-203.01,-202.54,-202.71,-202.71,32.13
30,1.86,-202.90,-202.43,-202.70,-202.71,32.13
31,1.86,-202.90,-202.59,-202.71,-202.63,32.13
32,2.05,-202.85,-202.55,-202.66,-202.64,32.13
33,1.91,-202.81,-202.49,-202.66,-202.68,32.13
34,1.87,-202.75,-202.51,-202.64,-202.67,32.13
35,2.10,-202.80,-202.34,-202.64,-202.69,32.13
36,2.29,-202.88,-202.50,-202.74,-202.78,32.13
37,2.22,-202.84,-202.57,-202.70,-202.71,32.13
38,2.13,-202.95,-202.58,-202.72,-202.69,32.13
39,1.88,-202.82,-202.58,-202.70,-202.70,32.13
40,1.95,-202.86,-202.48,-202.70,-202.76,32.13
