epoch,seconds,min,max,mean,median,percentNodesUsed
0,2.92,-202.80,-202.54,-202.66,-202.67,40.00
1,2.72,-205.22,-202.60,-203.06,-202.68,40.00
2,2.36,-205.04,-202.54,-203.03,-202.65,40.00
3,2.52,-202.91,-202.51,-202.72,-202.71,40.00
4,2.44,-202.72,-202.54,-202.65,-202.70,40.00
5,2.68,-202.83,-202.46,-202.65,-202.67,40.00
6,2.45,-202.84,-202.45,-202.64,-202.64,40.00
7,2.87,-202.75,-202.44,-202.63,-202.65,40.00
8,2.96,-202.99,-202.50,-202.75,-202.72,40.00
9,2.72,-202.81,-202.43,-202.64,-202.64,40.00
10,2.92,-202.85,-202.58,-202.64,-202.62,40.00
11,2.63,-202.90,-202.58,-202.72,-202.67,40.00
12,2.51,-202.86,-202.60,-202.68,-202.64,40.00
13,2.76,-203.03,-202.51,-202.75,-202.76,40.00
14,2.77,-203.08,-202.44,-202.71,-202.66,40.00
15,2.68,-202.77,-202.44,-202.62,-202.64,40.00
16,2.37,-202.93,-202.51,-202.69,-202.65,40.00
17,2.38,-202.87,-202.59,-202.78,-202.77,40.00
18,2.38,-202.85,-202.55,-202.68,-202.62,40.00
19,2.42,-202.90,-202.63,-202.77,-202.74,40.00
20,2.47,-202.78,-202.41,-202.64,-202.67,40.00
21,2.39,-202.90,-202.63,-202.74,-202.70,40.00
22,2.77,-202.83,-202.52,-202.65,-202.66,40.00
23,2.86,-203.02,-202.60,-202.77,-202.78,40.00
24,2.49,-202.86,-202.48,-202.66,-202.70,40.00
25,2.50,-203.09,-202.43,-202.71,-202.68,40.00
26,2.44,-202.83,-202.59,-202.71,-202.72,40.00
27,2.75,-202.78,-202.63,-202.72,-202.72,40.00
28,2.80,-202.87,-202.46,-202.64,-202.60,40.00
29,2.54,-203.02,-202.63,-202.76,-202.75,40.00
30,2.46,-202.79,-202.54,-202.71,-202.73,40.00
31,2.93,-202.85,-202.43,-202.67,-202.70,40.00
32,2.52,-202.77,-202.43,-202.64,-202.66,40.00
33,2.83,-202.86,-202.48,-202.69,-202.70,40.00
