epoch,seconds,min,max,mean,median,percentNodesUsed
0,2.56,-202.84,-202.58,-202.67,-202.67,39.34
1,2.89,-202.80,-202.52,-202.63,-202.58,39.34
2,2.55,-202.82,-202.61,-202.69,-202.63,39.34
3,3.03,-202.74,-202.56,-202.63,-202.59,39.34
4,2.09,-202.89,-202.52,-202.67,-202.65,39.34
5,3.07,-202.87,-202.47,-202.68,-202.74,39.34
6,2.59,-202.81,-202.54,-202.66,-202.65,39.34
7,2.88,-202.80,-202.47,-202.67,-202.69,39.34
8,2.57,-202.83,-202.55,-202.70,-202.74,39.34
9,2.30,-202.84,-202.58,-202.69,-202.71,39.34
10,2.97,-202.86,-202.48,-202.72,-202.74,39.34
11,2.91,-202.81,-202.55,-202.65,-202.64,39.34
12,2.64,-202.75,-202.46,-202.61,-202.59,39.34
13,2.88,-202.80,-202.51,-202.64,-202.66,39.34
14,2.68,-203.01,-202.65,-202.81,-202.80,39.34
15,2.68,-202.85,-202.51,-202.70,-202.72,39.34
16,2.54,-202.84,-202.62,-202.73,-202.74,39.34
17,2.86,-204.94,-202.50,-202.95,-202.64,39.34
18,2.76,-203.01,-202.51,-202.77,-202.79,39.34
19,2.26,-202.80,-202.45,-202.65,-202.65,39.34
20,2.99,-203.09,-202.63,-202.81,-202.84,39.02
21,2.67,-202.83,-202.58,-202.71,-202.73,39.02
22,2.60,-202.74,-202.53,-202.62,-202.61,39.02
23,2.51,-202.96,-202.59,-202.74,-202.70,39.02
24,2.68,-202.87,-202.51,-202.72,-202.75,39.02
25,3.09,-202.82,-202.64,-202.70,-202.70,39.34
26,2.63,-202.88,-202.57,-202.69,-202.64,39.34
27,2.44,-202.87,-202.63,-202.74,-202.74,39.34
28,2.56,-202.85,-202.51,-202.69,-202.75,39.34
29,2.61,-205.15,-202.55,-203.03,-202.69,39.34
30,2.36,-204.90,-202.63,-203.04,-202.75,39.34
31,2.16,-202.89,-202.50,-202.71,-202.73,39.34
32,2.51,-202.96,-202.52,-202.67,-202.63,39.34
