epoch,seconds,min,max,mean,median,percentNodesUsed
0,2.33,-202.73,-202.51,-202.64,-202.62,39.67
1,2.56,-203.03,-202.56,-202.69,-202.65,39.67
2,1.78,-202.96,-202.52,-202.74,-202.77,39.67
3,1.75,-202.79,-202.53,-202.63,-202.63,39.67
4,1.87,-205.08,-202.56,-203.03,-202.71,39.67
5,2.01,-202.80,-202.65,-202.70,-202.68,39.67
6,2.11,-202.93,-202.41,-202.68,-202.74,39.02
7,1.87,-203.05,-202.60,-202.77,-202.76,39.02
8,2.24,-202.79,-202.58,-202.68,-202.64,39.02
9,2.16,-202.81,-202.49,-202.70,-202.74,39.02
10,2.71,-202.73,-202.47,-202.61,-202.62,39.02
11,2.17,-204.73,-202.55,-203.00,-202.72,39.02
12,1.96,-204.84,-202.51,-202.96,-202.63,39.02
13,1.78,-202.95,-202.45,-202.65,-202.64,39.02
14,1.95,-202.91,-202.55,-202.68,-202.68,39.02
15,1.72,-202.89,-202.49,-202.64,-202.59,39.02
16,1.72,-202.91,-202.63,-202.74,-202.73,39.02
17,2.14,-202.86,-202.60,-202.73,-202.74,39.02
18,2.07,-202.83,-202.47,-202.67,-202.65,39.02
19,2.19,-203.12,-202.58,-202.77,-202.72,39.02
20,2.24,-202.82,-202.55,-202.65,-202.64,39.02
21,1.82,-202.93,-202.52,-202.71,-202.68,39.02
22,1.86,-202.96,-202.37,-202.70,-202.71,39.02
23,1.74,-202.77,-202.43,-202.64,-202.65,39.02
24,2.01,-204.79,-202.52,-202.90,-202.60,39.02
25,1.98,-202.87,-202.51,-202.69,-202.75,39.02
26,1.97,-202.89,-202.49,-202.65,-202.69,39.02
27,1.72,-202.91,-202.53,-202.70,-202.67,39.02
28,1.72,-202.94,-202.58,-202.74,-202.69,39.02
29,1.73,-202.73,-202.55,-202.62,-202.60,39.02
30,1.74,-202.88,-202.61,-202.70,-202.66,39.02
31,2.06,-202.97,-202.61,-202.76,-202.76,39.02
32,2.02,-202.97,-202.64,-202.78,-202.76,39.02
33,2.04,-203.01,-202.61,-202.76,-202.76,39.02
34,2.11,-202.74,-202.56,-202.66,-202.64,39.02
35,1.88,-202.83,-202.58,-202.70,-202.69,39.02
36,2.33,-202.88,-202.54,-202.71,-202.74,39.02
37,1.75,-202.93,-202.50,-202.65,-202.60,39.02
38,1.74,-202.78,-202.58,-202.66,-202.65,39.02
39,2.10,-202.85,-202.57,-202.68,-202.64,39.02
40,2.32,-202.87,-202.54,-202.71,-202.69,39.02
41,2.12,-202.93,-202.45,-202.71,-202.74,39.02
42,1.79,-202.91,-202.54,-202.66,-202.64,39.02
43,1.72,-202.84,-202.48,-202.70,-202.78,39.02
44,1.72,-202.87,-202.46,-202.63,-202.58,39.02
45,2.20,-202.82,-202.61,-202.69,-202.69,39.02
46,2.17,-202.85,-202.48,-202.65,-202.58,39.02
47,2.15,-205.03,-202.53,-202.97,-202.64,39.02
48,1.83,-202.87,-202.54,-202.72,-202.74,39.02
49,1.76,-202.76,-202.52,-202.64,-202.67,39.02
50,2.00,-203.01,-202.52,-202.69,-202.67,39.02
51,1.73,-202.77,-202.57,-202.68,-202.71,39.02
52,2.35,-202.87,-202.62,-202.75,-202.73,39.02
53,1.99,-205.04,-202.54,-203.02,-202.67,39.02
54,2.05,-202.84,-202.58,-202.70,-202.65,39.02
55,1.98,-202.92,-202.47,-202.66,-202.61,39.02
56,1.74,-202.90,-202.51,-202.68,-202.64,39.02
57,1.95,-203.04,-202.57,-202.78,-202.72,39.02
58,1.73,-202.86,-202.63,-202.73,-202.67,39.02
59,2.09,-202.90,-202.55,-202.73,-202.74,39.02
60,1.82,-202.86,-202.52,-202.68,-202.64,39.02
61,1.73,-202.84,-202.60,-202.73,-202.75,39.02
62,2.02,-202.77,-202.43,-202.61,-202.62,39.02
63,1.73,-202.82,-202.46,-202.68,-202.73,39.02
64,2.22,-202.81,-202.58,-202.72,-202.74,39.02
65,2.03,-202.76,-202.58,-202.68,-202.69,39.02
66,1.75,-202.99,-202.61,-202.77,-202.75,39.02
67,1.71,-202.70,-202.55,-202.64,-202.65,39.02
68,2.05,-202.84,-202.54,-202.71,-202.74,39.02
69,1.96,-202.84,-202.53,-202.67,-202.63,39.02
70,2.15,-205.08,-202.59,-203.05,-202.72,39.02
71,2.07,-202.99,-202.54,-202.70,-202.68,39.02
72,2.08,-202.87,-202.65,-202.74,-202.72,39.02
73,1.90,-202.85,-202.57,-202.71,-202.72,39.02
74,1.82,-202.90,-202.44,-202.67,-202.63,39.02
75,2.21,-203.03,-202.56,-202.79,-202.79,39.02
76,2.13,-202.96,-202.58,-202.72,-202.70,39.02
77,2.07,-202.92,-202.61,-202.71,-202.70,39.02
78,1.82,-202.81,-202.49,-202.68,-202.70,39.02
79,2.00,-202.87,-202.59,-202.67,-202.63,39.02
80,1.72,-202.92,-202.64,-202.75,-202.74,39.02
81,1.87,-202.80,-202.61,-202.71,-202.71,39.02
82,1.72,-202.79,-202.55,-202.63,-202.61,39.02
83,1.94,-202.89,-202.48,-202.66,-202.69,39.02
84,1.82,-202.90,-202.60,-202.74,-202.77,39.02
85,1.79,-202.85,-202.38,-202.65,-202.67,39.02
86,1.79,-202.85,-202.49,-202.68,-202.65,38.69
87,2.19,-202.94,-202.45,-202.64,-202.58,38.69
88,1.74,-202.89,-202.61,-202.71,-202.71,38.69
89,2.18,-202.98,-202.52,-202.74,-202.70,38.69
90,2.14,-202.90,-202.66,-202.77,-202.77,38.69
91,2.08,-202.84,-202.51,-202.69,-202.67,38.69
92,2.10,-202.74,-202.56,-202.66,-202.69,38.69
93,2.10,-202.77,-202.67,-202.73,-202.72,38.69
94,1.94,-202.78,-202.60,-202.69,-202.70,38.69
95,1.72,-202.93,-202.54,-202.64,-202.57,38.69
96,1.95,-202.83,-202.64,-202.72,-202.70,38.69
97,2.38,-202.95,-202.55,-202.76,-202.79,38.69
98,1.76,-202.72,-202.52,-202.63,-202.63,39.02
99,1.80,-204.89,-202.56,-203.04,-202.75,39.02
100,1.73,-202.85,-202.56,-202.68,-202.65,39.02
101,1.96,-202.77,-202.50,-202.64,-202.61,39.02
102,2.15,-202.84,-202.65,-202.71,-202.70,39.02
103,2.52,-202.99,-202.67,-202.80,-202.80,39.02
104,2.41,-203.02,-202.48,-202.72,-202.69,39.02
105,1.82,-202.82,-202.61,-202.68,-202.65,39.02
106,2.34,-204.68,-202.48,-202.95,-202.65,39.02
107,2.17,-202.90,-202.48,-202.70,-202.75,39.02
108,1.84,-202.92,-202.67,-202.77,-202.74,39.02
109,1.74,-202.89,-202.56,-202.71,-202.72,39.02
110,2.39,-202.87,-202.48,-202.72,-202.80,39.02
111,2.08,-202.92,-202.56,-202.74,-202.79,39.02
112,2.36,-205.14,-202.51,-202.98,-202.57,39.02
113,2.22,-202.80,-202.59,-202.68,-202.64,39.02
114,1.91,-202.82,-202.48,-202.66,-202.65,39.02
115,2.14,-202.97,-202.39,-202.66,-202.66,39.02
116,2.20,-202.89,-202.54,-202.66,-202.58,39.02
117,2.16,-203.03,-202.53,-202.72,-202.74,39.02
118,1.76,-202.84,-202.50,-202.64,-202.63,39.02
119,2.23,-204.92,-202.53,-202.98,-202.68,39.02
120,1.82,-202.79,-202.57,-202.66,-202.63,39.02
121,1.90,-202.86,-202.56,-202.70,-202.70,39.02
122,3.02,-202.79,-202.50,-202.66,-202.62,39.02
123,2.32,-202.94,-202.50,-202.71,-202.74,39.02
124,2.34,-203.02,-202.57,-202.70,-202.65,39.02
125,2.30,-202.83,-202.55,-202.71,-202.72,39.02
126,1.77,-202.99,-202.51,-202.72,-202.61,39.02
127,1.75,-202.80,-202.46,-202.62,-202.63,39.02
128,1.73,-202.89,-202.61,-202.71,-202.66,39.02
129,1.97,-202.93,-202.63,-202.74,-202.69,39.02
130,2.41,-202.83,-202.56,-202.66,-202.63,39.02
131,3.16,-202.93,-202.54,-202.73,-202.66,39.02
132,3.20,-202.90,-202.53,-202.69,-202.68,39.02
133,2.30,-202.87,-202.42,-202.71,-202.73,39.02
134,1.74,-202.88,-202.49,-202.67,-202.60,39.02
135,2.43,-202.94,-202.52,-202.68,-202.65,39.02
136,2.29,-202.86,-202.52,-202.68,-202.68,39.02
137,2.50,-202.94,-202.54,-202.70,-202.69,39.02
138,3.16,-202.98,-202.52,-202.69,-202.66,39.02
139,3.02,-202.85,-202.50,-202.70,-202.69,39.02
140,3.22,-203.01,-202.53,-202.72,-202.71,39.02
141,2.94,-202.96,-202.53,-202.75,-202.78,39.02
142,1.84,-202.89,-202.61,-202.78,-202.79,39.02
143,2.84,-202.88,-202.45,-202.70,-202.71,39.02
