epoch,seconds,min,max,mean,median,percentNodesUsed
0,1.76,-203.13,-202.51,-202.69,-202.62,23.61
1,1.80,-202.82,-202.55,-202.64,-202.62,23.61
2,2.31,-204.94,-202.66,-203.05,-202.73,23.61
3,1.17,-202.77,-202.46,-202.63,-202.67,23.61
4,1.34,-202.87,-202.59,-202.69,-202.66,23.61
5,1.02,-202.83,-202.63,-202.74,-202.78,23.61
6,1.57,-202.84,-202.51,-202.69,-202.69,23.61
7,1.36,-205.19,-202.61,-203.03,-202.68,23.61
8,1.36,-204.98,-202.54,-202.97,-202.62,23.61
9,1.37,-202.88,-202.48,-202.71,-202.81,23.61
10,1.30,-202.85,-202.44,-202.67,-202.67,23.61
11,1.23,-202.95,-202.59,-202.77,-202.77,23.61
12,1.23,-202.91,-202.45,-202.74,-202.76,23.61
13,1.20,-202.86,-202.53,-202.75,-202.80,23.61
14,1.61,-202.95,-202.56,-202.70,-202.65,23.61
15,1.36,-202.83,-202.60,-202.71,-202.73,23.61
16,1.34,-202.80,-202.54,-202.68,-202.71,23.61
17,1.39,-202.92,-202.53,-202.68,-202.64,23.61
18,1.53,-202.88,-202.54,-202.73,-202.67,23.61
19,1.09,-202.89,-202.55,-202.72,-202.73,23.28
20,1.38,-202.94,-202.50,-202.70,-202.63,23.28
21,1.33,-202.68,-202.47,-202.58,-202.59,23.28
22,1.01,-202.85,-202.56,-202.68,-202.65,23.28
23,1.07,-202.81,-202.48,-202.66,-202.69,23.28
24,1.04,-202.91,-202.63,-202.75,-202.70,23.28
25,1.33,-203.02,-202.51,-202.77,-202.76,23.28
26,1.38,-204.93,-202.56,-202.96,-202.65,23.28
27,0.98,-202.82,-202.48,-202.63,-202.65,23.28
28,1.31,-204.96,-202.53,-203.00,-202.65,23.28
29,1.56,-202.82,-202.60,-202.68,-202.67,23.28
30,1.40,-202.97,-202.57,-202.73,-202.70,23.28
31,1.38,-202.93,-202.60,-202.71,-202.70,23.28
32,1.28,-202.97,-202.54,-202.74,-202.74,23.28
33,1.36,-204.94,-202.66,-203.07,-202.75,23.28
34,1.05,-202.89,-202.60,-202.75,-202.75,23.28
35,0.98,-202.74,-202.47,-202.60,-202.58,23.28
36,1.38,-202.82,-202.58,-202.69,-202.71,25.25
37,1.68,-202.92,-202.60,-202.81,-202.81,25.25
38,1.70,-202.98,-202.53,-202.73,-202.73,25.25
39,1.42,-204.96,-202.52,-202.95,-202.70,25.25
40,1.50,-202.89,-202.57,-202.72,-202.72,25.25
41,1.43,-202.76,-202.43,-202.62,-202.64,25.25
42,1.25,-202.74,-202.57,-202.67,-202.69,25.25
43,1.17,-205.08,-202.50,-203.33,-202.81,25.25
44,1.34,-203.01,-202.45,-202.78,-202.77,25.25
