epoch,seconds,min,max,mean,median,percentNodesUsed
0,1.89,-202.91,-202.51,-202.71,-202.64,38.36
1,1.71,-202.86,-202.52,-202.67,-202.67,38.36
2,1.49,-202.82,-202.60,-202.70,-202.65,38.36
3,1.56,-202.85,-202.63,-202.73,-202.75,38.36
4,1.75,-202.92,-202.62,-202.72,-202.69,38.36
5,1.57,-202.84,-202.52,-202.69,-202.70,38.36
6,1.51,-203.06,-202.47,-202.67,-202.57,38.36
7,1.74,-202.81,-202.60,-202.70,-202.70,38.36
8,1.83,-202.77,-202.58,-202.68,-202.71,38.36
9,1.49,-202.86,-202.57,-202.71,-202.73,38.36
10,1.82,-202.81,-202.52,-202.64,-202.63,38.36
11,1.61,-203.01,-202.55,-202.70,-202.67,37.70
12,1.52,-202.92,-202.45,-202.64,-202.60,37.70
13,1.51,-202.78,-202.49,-202.64,-202.65,37.70
14,1.52,-202.90,-202.56,-202.69,-202.62,38.03
15,1.79,-203.07,-202.48,-202.74,-202.75,38.03
16,1.79,-202.84,-202.50,-202.70,-202.70,38.03
17,1.76,-202.90,-202.34,-202.69,-202.70,38.03
18,1.86,-202.91,-202.50,-202.68,-202.67,38.03
19,1.47,-202.93,-202.53,-202.68,-202.62,38.03
20,1.47,-202.91,-202.50,-202.67,-202.69,37.70
21,1.73,-204.81,-202.58,-203.00,-202.70,37.70
22,1.68,-202.84,-202.54,-202.70,-202.67,37.70
23,1.48,-202.89,-202.58,-202.72,-202.70,37.70
24,1.53,-202.80,-202.47,-202.66,-202.64,37.70
25,1.47,-202.76,-202.47,-202.64,-202.65,37.70
26,1.66,-202.86,-202.39,-202.71,-202.76,37.70
27,1.49,-202.90,-202.42,-202.68,-202.76,37.70
28,1.57,-202.87,-202.52,-202.64,-202.58,37.70
29,1.51,-202.97,-202.54,-202.73,-202.73,37.70
30,1.57,-202.71,-202.52,-202.62,-202.63,37.70
31,1.49,-202.98,-202.53,-202.78,-202.74,37.70
32,1.53,-203.06,-202.46,-202.68,-202.61,37.70
33,1.77,-202.94,-202.57,-202.76,-202.74,37.70
34,1.50,-202.87,-202.53,-202.66,-202.63,39.67
35,1.53,-202.82,-202.52,-202.69,-202.68,39.67
36,1.79,-202.82,-202.55,-202.67,-202.66,39.67
37,1.52,-202.79,-202.49,-202.64,-202.68,39.67
38,1.79,-202.96,-202.52,-202.69,-202.70,39.67
39,1.73,-202.91,-202.64,-202.71,-202.66,39.67
40,1.87,-202.88,-202.54,-202.68,-202.66,39.67
41,1.80,-202.97,-202.55,-202.72,-202.70,39.67
42,1.82,-202.88,-202.51,-202.74,-202.79,40.00
43,1.81,-203.00,-202.50,-202.74,-202.78,40.00
44,1.99,-202.89,-202.52,-202.71,-202.72,40.00
45,1.87,-202.82,-202.52,-202.69,-202.72,40.00
46,1.57,-202.88,-202.55,-202.70,-202.72,40.00
47,1.54,-203.01,-202.60,-202.80,-202.81,40.00
48,1.93,-202.84,-202.56,-202.72,-202.75,40.00
49,1.81,-202.89,-202.52,-202.69,-202.75,40.00
50,1.86,-202.89,-202.63,-202.75,-202.76,40.00
51,1.78,-202.89,-202.57,-202.74,-202.70,40.00
52,1.53,-202.76,-202.51,-202.66,-202.67,40.00
53,1.73,-202.99,-202.56,-202.80,-202.88,40.00
54,1.89,-203.01,-202.45,-202.70,-202.69,40.00
55,1.86,-202.95,-202.53,-202.79,-202.84,40.00
56,1.94,-205.00,-202.44,-203.01,-202.71,41.97
57,2.08,-204.98,-202.52,-203.01,-202.73,41.97
58,1.76,-202.98,-202.57,-202.71,-202.65,41.97
59,1.87,-202.84,-202.58,-202.65,-202.61,41.31
60,2.00,-202.86,-202.49,-202.71,-202.77,41.31
61,1.96,-202.79,-202.70,-202.74,-202.73,41.31
62,1.88,-205.15,-202.53,-203.04,-202.62,41.31
