epoch,seconds,min,max,mean,median,percentNodesUsed
0,2.04,-202.87,-202.48,-202.68,-202.72,41.97
1,2.01,-204.82,-202.49,-202.99,-202.71,41.97
2,2.63,-202.87,-202.57,-202.68,-202.68,41.97
3,2.85,-202.74,-202.50,-202.65,-202.67,41.97
4,2.17,-202.90,-202.56,-202.71,-202.70,41.97
5,1.97,-204.84,-202.64,-203.05,-202.77,41.97
6,2.09,-202.96,-202.51,-202.64,-202.55,41.97
7,2.04,-202.78,-202.54,-202.64,-202.63,38.03
8,1.87,-202.92,-202.58,-202.74,-202.63,38.03
9,2.61,-202.89,-202.67,-202.77,-202.73,38.03
10,2.51,-202.77,-202.60,-202.69,-202.69,38.03
11,2.21,-202.89,-202.54,-202.70,-202.66,38.03
12,2.00,-202.75,-202.50,-202.61,-202.60,38.03
13,2.24,-203.01,-202.45,-202.76,-202.83,38.03
14,2.97,-202.83,-202.44,-202.62,-202.61,38.03
15,5.17,-202.74,-202.51,-202.65,-202.67,38.03
16,6.57,-202.89,-202.45,-202.66,-202.61,38.03
17,2.39,-203.01,-202.49,-202.67,-202.63,38.03
18,2.08,-202.91,-202.48,-202.69,-202.70,38.03
19,2.13,-202.99,-202.60,-202.72,-202.65,38.03
20,2.78,-202.88,-202.58,-202.71,-202.69,38.03
21,2.52,-202.82,-202.54,-202.69,-202.69,38.03
22,2.32,-202.87,-202.44,-202.65,-202.64,38.03
23,2.47,-202.84,-202.50,-202.67,-202.69,38.03
24,2.42,-202.95,-202.57,-202.73,-202.65,38.03
25,2.42,-202.95,-202.56,-202.80,-202.85,38.03
26,2.48,-202.93,-202.59,-202.74,-202.73,38.03
27,2.42,-202.79,-202.61,-202.70,-202.66,38.03
28,2.49,-202.75,-202.54,-202.65,-202.65,38.03
29,2.55,-202.79,-202.50,-202.61,-202.62,38.03
30,1.97,-202.85,-202.54,-202.65,-202.64,38.03
31,2.18,-202.88,-202.56,-202.74,-202.82,38.03
32,2.62,-202.79,-202.54,-202.67,-202.70,38.03
33,2.61,-202.88,-202.54,-202.69,-202.66,38.03
34,2.58,-202.86,-202.54,-202.69,-202.64,38.03
35,2.45,-202.73,-202.51,-202.63,-202.62,38.03
36,1.91,-203.01,-202.57,-202.73,-202.66,38.03
37,2.50,-202.90,-202.51,-202.74,-202.75,38.03
38,2.14,-203.25,-202.56,-202.75,-202.69,37.70
39,2.33,-203.15,-202.55,-202.74,-202.70,37.70
40,2.60,-202.86,-202.39,-202.66,-202.64,37.70
41,2.53,-202.77,-202.48,-202.62,-202.62,37.70
42,2.11,-202.75,-202.49,-202.64,-202.68,37.70
43,2.60,-203.07,-202.59,-202.79,-202.74,37.70
44,2.50,-202.93,-202.62,-202.71,-202.67,37.70
45,2.42,-202.87,-202.56,-202.69,-202.69,37.70
46,2.46,-202.89,-202.46,-202.65,-202.62,37.70
47,2.48,-203.06,-202.52,-202.70,-202.64,37.38
48,1.92,-202.75,-202.53,-202.63,-202.65,37.38
49,1.89,-202.93,-202.52,-202.70,-202.66,37.38
50,2.48,-202.92,-202.52,-202.73,-202.71,37.38
51,2.30,-203.08,-202.57,-202.79,-202.83,37.38
52,2.41,-202.83,-202.55,-202.69,-202.73,37.38
53,2.42,-202.99,-202.64,-202.74,-202.68,37.38
54,2.33,-203.06,-202.54,-202.74,-202.73,36.72
55,1.92,-202.74,-202.41,-202.61,-202.61,36.72
56,2.20,-202.74,-202.65,-202.69,-202.68,36.72
57,1.91,-202.74,-202.60,-202.65,-202.64,36.72
58,2.62,-202.81,-202.58,-202.71,-202.76,36.72
59,2.44,-204.73,-202.42,-202.97,-202.69,36.72
