epoch,seconds,min,max,mean,median,percentNodesUsed
0,2.85,-205.09,-202.64,-203.05,-202.71,44.92
1,2.25,-202.83,-202.49,-202.66,-202.66,44.92
2,2.57,-202.85,-202.50,-202.68,-202.65,44.92
3,2.72,-202.92,-202.58,-202.76,-202.81,44.92
4,3.01,-202.68,-202.38,-202.59,-202.62,44.92
5,2.60,-202.72,-202.57,-202.61,-202.59,44.92
6,2.25,-202.80,-202.46,-202.63,-202.63,44.92
7,2.26,-202.83,-202.55,-202.66,-202.64,44.92
8,2.90,-202.84,-202.63,-202.72,-202.72,44.92
9,6.38,-202.86,-202.45,-202.72,-202.76,44.92
10,2.83,-204.74,-202.46,-203.23,-202.66,44.92
11,2.55,-202.97,-202.50,-202.73,-202.71,44.92
12,2.77,-202.92,-202.58,-202.73,-202.77,44.92
13,2.41,-204.87,-202.57,-203.02,-202.76,44.92
14,2.53,-202.86,-202.49,-202.71,-202.74,44.92
15,2.36,-203.02,-202.54,-202.69,-202.68,44.92
16,2.30,-202.88,-202.53,-202.67,-202.61,44.92
17,2.71,-202.87,-202.53,-202.72,-202.73,44.92
18,2.83,-203.00,-202.67,-202.80,-202.80,44.92
19,2.80,-202.75,-202.57,-202.65,-202.64,44.92
20,2.95,-202.82,-202.59,-202.69,-202.68,44.92
21,2.42,-203.06,-202.73,-202.88,-202.85,44.92
22,2.47,-202.85,-202.45,-202.65,-202.69,44.92
23,2.49,-202.80,-202.54,-202.69,-202.71,44.92
24,2.66,-202.82,-202.57,-202.69,-202.64,44.92
25,2.30,-202.82,-202.56,-202.69,-202.68,44.92
26,2.60,-202.93,-202.52,-202.69,-202.66,44.92
27,2.42,-202.82,-202.46,-202.64,-202.63,45.57
28,3.06,-202.80,-202.49,-202.68,-202.73,45.57
29,2.76,-202.97,-202.59,-202.79,-202.84,45.57
30,2.64,-203.16,-202.44,-202.74,-202.73,45.57
31,2.74,-202.89,-202.55,-202.67,-202.58,45.57
32,2.79,-203.08,-202.44,-202.76,-202.73,45.57
33,2.37,-205.27,-202.51,-202.97,-202.62,45.57
34,3.11,-202.88,-202.59,-202.71,-202.69,45.57
35,2.64,-202.93,-202.56,-202.75,-202.71,45.57
36,2.68,-202.85,-202.58,-202.69,-202.71,45.57
37,2.43,-202.96,-202.65,-202.79,-202.78,45.57
38,2.96,-202.99,-202.54,-202.74,-202.76,45.57
39,2.37,-202.83,-202.60,-202.72,-202.70,45.57
40,2.86,-202.84,-202.55,-202.69,-202.65,45.57
41,2.60,-203.01,-202.41,-202.73,-202.69,45.57
42,2.58,-202.93,-202.60,-202.73,-202.73,45.57
43,2.24,-202.76,-202.58,-202.70,-202.72,45.57
44,2.37,-202.85,-202.54,-202.67,-202.64,45.57
45,2.44,-202.72,-202.62,-202.68,-202.69,46.56
46,2.72,-202.94,-202.55,-202.78,-202.85,46.56
47,3.07,-202.83,-202.56,-202.72,-202.75,46.56
48,2.65,-204.91,-202.47,-202.93,-202.61,46.56
49,2.89,-203.06,-202.57,-202.75,-202.70,46.56
50,2.66,-202.88,-202.59,-202.68,-202.65,46.56
51,2.73,-204.79,-202.56,-202.95,-202.65,46.56
52,3.13,-202.72,-202.55,-202.63,-202.65,46.56
53,2.78,-202.77,-202.57,-202.68,-202.70,46.56
54,2.51,-202.84,-202.47,-202.63,-202.63,46.56
55,2.97,-203.01,-202.50,-202.70,-202.67,46.56
56,2.72,-202.83,-202.46,-202.71,-202.74,46.56
57,2.98,-202.86,-202.59,-202.71,-202.70,46.56
58,2.57,-202.70,-202.57,-202.64,-202.63,46.56
59,3.21,-202.80,-202.51,-202.65,-202.63,46.56
60,3.00,-202.92,-202.50,-202.68,-202.68,46.56
61,3.13,-202.99,-202.42,-202.69,-202.60,46.56
62,3.43,-202.84,-202.55,-202.69,-202.69,46.56
63,2.70,-204.73,-202.57,-202.99,-202.70,46.56
64,2.74,-203.09,-202.58,-202.72,-202.64,46.56
65,2.58,-202.86,-202.57,-202.71,-202.68,46.56
66,2.48,-203.02,-202.52,-202.69,-202.64,46.56
67,2.83,-202.71,-202.60,-202.65,-202.64,46.56
68,3.09,-202.88,-202.57,-202.69,-202.66,46.56
69,3.06,-202.89,-202.54,-202.71,-202.68,46.56
70,3.23,-202.86,-202.56,-202.67,-202.63,46.56
71,3.48,-202.83,-202.60,-202.72,-202.70,46.56
72,3.46,-203.00,-202.50,-202.73,-202.74,46.56
73,6.56,-203.08,-202.58,-202.75,-202.70,46.56
74,2.93,-202.86,-202.49,-202.65,-202.65,46.56
75,3.09,-202.95,-202.66,-202.79,-202.79,46.56
76,3.78,-202.81,-202.54,-202.62,-202.61,46.56
77,3.43,-203.00,-202.55,-202.70,-202.61,46.56
78,2.97,-202.81,-202.54,-202.63,-202.57,46.56
79,3.25,-202.85,-202.52,-202.65,-202.63,46.56
80,3.40,-203.04,-202.36,-202.69,-202.67,46.56
81,3.21,-203.01,-202.40,-202.73,-202.72,46.56
82,2.64,-202.74,-202.50,-202.66,-202.69,46.56
83,3.32,-202.70,-202.47,-202.62,-202.63,46.56
84,2.91,-202.95,-202.52,-202.77,-202.81,46.56
85,3.25,-202.86,-202.47,-202.64,-202.62,46.56
86,3.37,-202.73,-202.39,-202.62,-202.64,46.56
87,2.92,-203.10,-202.44,-202.73,-202.69,46.56
88,2.86,-202.74,-202.59,-202.67,-202.67,46.56
89,3.30,-202.90,-202.50,-202.67,-202.55,46.56
90,3.29,-202.87,-202.66,-202.79,-202.77,46.56
91,3.26,-203.04,-202.51,-202.74,-202.74,46.56
92,2.99,-202.84,-202.54,-202.68,-202.64,46.56
93,2.93,-202.87,-202.56,-202.66,-202.64,46.56
94,3.17,-202.94,-202.55,-202.74,-202.77,46.56
95,3.33,-202.80,-202.54,-202.65,-202.58,46.56
96,3.16,-202.87,-202.53,-202.69,-202.70,46.56
97,3.22,-202.98,-202.49,-202.65,-202.63,46.56
98,3.32,-202.97,-202.60,-202.75,-202.70,46.56
99,2.91,-202.94,-202.50,-202.76,-202.79,46.56
100,3.30,-202.77,-202.58,-202.66,-202.63,46.56
101,3.26,-202.92,-202.44,-202.69,-202.63,46.56
102,3.09,-202.89,-202.69,-202.81,-202.78,46.56
103,3.97,-202.93,-202.61,-202.72,-202.65,46.56
104,3.35,-202.79,-202.54,-202.68,-202.69,46.56
105,3.19,-202.91,-202.61,-202.73,-202.74,46.56
106,2.45,-202.93,-202.63,-202.78,-202.78,46.56
107,2.52,-202.77,-202.53,-202.67,-202.72,46.56
108,3.01,-202.83,-202.45,-202.64,-202.65,46.56
109,3.00,-202.82,-202.54,-202.68,-202.67,46.56
110,2.56,-204.80,-202.60,-203.05,-202.78,38.36
111,3.02,-202.80,-202.52,-202.62,-202.61,38.36
112,3.08,-202.86,-202.55,-202.73,-202.78,38.36
113,2.47,-204.77,-202.49,-202.99,-202.73,38.36
114,2.29,-202.92,-202.58,-202.66,-202.62,38.36
115,2.88,-204.71,-202.60,-203.06,-202.88,38.36
116,2.93,-202.76,-202.66,-202.72,-202.73,38.36
117,2.90,-202.91,-202.51,-202.73,-202.76,38.36
118,2.84,-202.91,-202.55,-202.76,-202.77,38.36
119,2.77,-202.79,-202.53,-202.67,-202.67,38.36
120,2.82,-202.72,-202.53,-202.59,-202.56,38.36
121,3.00,-202.87,-202.48,-202.76,-202.81,38.36
122,2.59,-202.79,-202.53,-202.65,-202.65,38.36
123,3.19,-204.62,-202.52,-202.90,-202.66,38.36
124,2.49,-202.82,-202.46,-202.66,-202.70,38.36
125,2.89,-202.91,-202.53,-202.69,-202.65,38.36
126,2.86,-203.00,-202.50,-202.72,-202.66,38.36
127,2.38,-202.91,-202.45,-202.65,-202.62,38.36
128,2.12,-202.97,-202.44,-202.64,-202.61,38.36
129,2.75,-202.80,-202.56,-202.73,-202.74,38.36
130,2.34,-202.90,-202.47,-202.73,-202.78,38.36
131,2.94,-202.92,-202.56,-202.66,-202.60,38.36
132,2.87,-202.80,-202.56,-202.67,-202.65,38.36
133,2.89,-202.78,-202.54,-202.69,-202.73,38.36
134,2.92,-202.89,-202.59,-202.72,-202.76,38.36
135,2.77,-204.84,-202.53,-202.97,-202.65,38.36
136,2.41,-202.79,-202.45,-202.66,-202.67,38.36
137,2.19,-202.85,-202.55,-202.74,-202.76,38.36
138,2.77,-202.75,-202.58,-202.69,-202.70,38.36
139,2.76,-202.71,-202.55,-202.65,-202.68,38.36
140,4.17,-204.79,-202.60,-203.03,-202.76,38.36
141,3.05,-202.91,-202.65,-202.74,-202.68,38.36
142,2.81,-202.89,-202.54,-202.65,-202.62,38.36
143,2.96,-204.71,-202.59,-203.06,-202.75,38.36
144,2.95,-202.75,-202.55,-202.64,-202.63,38.69
