epoch,seconds,min,max,mean,median,percentNodesUsed
0,2.51,-203.00,-202.41,-202.67,-202.67,44.92
1,2.19,-202.84,-202.53,-202.67,-202.63,45.25
2,2.47,-202.88,-202.51,-202.66,-202.65,45.25
3,2.49,-202.86,-202.50,-202.68,-202.66,45.25
4,2.15,-202.94,-202.58,-202.73,-202.70,45.25
5,2.45,-202.97,-202.55,-202.65,-202.58,45.25
6,2.41,-202.88,-202.53,-202.74,-202.78,45.25
7,2.00,-202.95,-202.50,-202.67,-202.65,45.25
8,2.25,-202.78,-202.42,-202.63,-202.68,45.25
9,2.05,-202.86,-202.65,-202.78,-202.79,45.25
10,2.10,-202.87,-202.51,-202.76,-202.80,45.25
11,2.01,-202.88,-202.66,-202.73,-202.70,44.92
12,2.02,-202.86,-202.50,-202.70,-202.70,44.92
13,2.04,-202.95,-202.58,-202.74,-202.74,44.92
14,2.24,-202.93,-202.56,-202.70,-202.69,44.92
15,2.34,-202.81,-202.58,-202.68,-202.63,44.92
16,2.43,-202.73,-202.48,-202.62,-202.63,44.92
17,2.48,-202.77,-202.52,-202.65,-202.67,44.92
18,2.06,-202.90,-202.49,-202.69,-202.62,44.92
19,2.16,-202.77,-202.50,-202.63,-202.62,44.92
20,2.18,-202.80,-202.55,-202.67,-202.68,44.92
21,2.60,-202.78,-202.48,-202.64,-202.61,44.92
22,2.19,-202.78,-202.46,-202.66,-202.70,44.92
23,2.16,-202.88,-202.57,-202.72,-202.68,44.92
24,2.55,-202.82,-202.59,-202.69,-202.70,44.92
25,2.10,-202.83,-202.41,-202.66,-202.68,46.23
26,2.30,-202.83,-202.52,-202.65,-202.64,46.23
27,2.81,-202.85,-202.48,-202.69,-202.68,46.23
28,2.18,-202.93,-202.60,-202.70,-202.70,46.23
29,2.15,-202.81,-202.51,-202.67,-202.71,46.23
30,2.10,-202.78,-202.48,-202.65,-202.69,46.23
31,2.16,-203.02,-202.51,-202.70,-202.65,46.23
32,2.20,-202.75,-202.57,-202.67,-202.69,45.90
33,2.05,-205.04,-202.47,-203.02,-202.73,45.90
34,2.58,-202.75,-202.45,-202.63,-202.66,45.90
35,2.12,-202.88,-202.63,-202.75,-202.75,45.90
36,2.71,-202.90,-202.53,-202.75,-202.76,45.90
37,2.05,-202.72,-202.44,-202.59,-202.60,45.90
38,2.25,-203.05,-202.60,-202.78,-202.75,45.90
39,2.34,-202.86,-202.48,-202.67,-202.71,45.90
40,2.68,-202.94,-202.57,-202.74,-202.69,45.90
41,2.64,-202.99,-202.51,-202.75,-202.77,45.90
42,2.60,-203.01,-202.61,-202.78,-202.72,45.90
43,2.06,-202.78,-202.49,-202.61,-202.58,45.90
44,2.00,-202.72,-202.54,-202.64,-202.66,45.90
