epoch,seconds,min,max,mean,median,percentNodesUsed
0,4.30,-202.96,-202.52,-202.72,-202.67,65.90
1,4.04,-202.82,-202.40,-202.62,-202.57,65.90
2,4.30,-202.93,-202.63,-202.75,-202.76,65.90
3,3.98,-202.86,-202.60,-202.73,-202.71,65.90
4,3.74,-202.78,-202.60,-202.69,-202.72,65.90
5,3.78,-202.80,-202.49,-202.66,-202.69,65.90
6,3.95,-202.81,-202.53,-202.66,-202.65,65.90
7,4.13,-202.91,-202.66,-202.73,-202.69,65.90
8,3.78,-203.02,-202.47,-202.79,-202.76,65.90
9,4.03,-202.79,-202.50,-202.64,-202.66,65.90
10,4.12,-202.92,-202.50,-202.68,-202.65,65.90
11,3.74,-202.82,-202.61,-202.69,-202.69,43.93
12,2.74,-202.88,-202.43,-202.67,-202.68,43.93
13,2.66,-202.88,-202.48,-202.68,-202.70,43.93
14,2.62,-202.87,-202.49,-202.68,-202.68,43.93
15,3.19,-202.95,-202.55,-202.69,-202.58,43.93
16,2.81,-202.79,-202.60,-202.68,-202.70,43.93
17,3.34,-202.91,-202.55,-202.73,-202.70,43.93
18,2.56,-202.74,-202.50,-202.67,-202.70,43.93
19,2.92,-202.74,-202.56,-202.64,-202.64,43.93
20,3.34,-202.79,-202.44,-202.63,-202.66,43.93
21,3.39,-202.95,-202.54,-202.71,-202.68,26.23
22,2.65,-202.96,-202.57,-202.76,-202.76,26.23
23,2.25,-202.90,-202.53,-202.67,-202.65,26.23
24,1.93,-203.05,-202.53,-202.75,-202.71,26.23
25,2.45,-202.83,-202.51,-202.66,-202.68,26.23
26,1.91,-202.80,-202.59,-202.67,-202.64,26.23
27,1.99,-202.83,-202.54,-202.68,-202.64,26.23
28,2.57,-204.71,-202.57,-202.96,-202.71,26.23
29,1.76,-202.91,-202.50,-202.71,-202.70,26.23
30,2.03,-202.94,-202.59,-202.75,-202.77,26.23
31,1.64,-204.86,-202.71,-203.07,-202.78,26.23
32,2.26,-202.76,-202.52,-202.66,-202.65,26.23
33,2.08,-205.08,-202.47,-202.98,-202.63,26.23
34,1.69,-202.78,-202.61,-202.68,-202.65,26.23
35,2.10,-202.83,-202.50,-202.66,-202.68,26.23
36,2.27,-202.77,-202.56,-202.67,-202.66,26.23
37,2.10,-202.75,-202.44,-202.62,-202.65,26.23
38,1.76,-203.05,-202.52,-202.83,-202.78,26.23
39,2.06,-202.89,-202.52,-202.66,-202.68,26.23
40,2.03,-202.83,-202.52,-202.66,-202.60,26.23
41,2.00,-202.79,-202.55,-202.68,-202.72,26.23
42,2.04,-202.85,-202.50,-202.71,-202.77,26.23
43,1.62,-202.76,-202.51,-202.66,-202.64,26.23
44,1.77,-202.81,-202.52,-202.68,-202.67,26.23
45,3.00,-204.98,-202.47,-203.05,-202.80,26.23
46,2.24,-202.80,-202.56,-202.66,-202.67,26.23
47,1.80,-202.76,-202.40,-202.61,-202.63,26.23
48,1.67,-202.79,-202.59,-202.73,-202.75,26.23
49,2.15,-202.99,-202.60,-202.71,-202.65,26.23
50,1.63,-202.81,-202.57,-202.66,-202.61,26.23
51,1.66,-202.89,-202.57,-202.77,-202.83,25.57
52,1.99,-202.86,-202.60,-202.71,-202.72,25.57
53,1.68,-202.86,-202.47,-202.58,-202.56,25.57
54,1.89,-202.86,-202.57,-202.70,-202.72,25.57
55,2.00,-202.86,-202.57,-202.71,-202.70,25.57
56,1.72,-202.82,-202.57,-202.64,-202.60,25.57
57,1.68,-202.86,-202.42,-202.69,-202.69,25.57
58,2.05,-203.01,-202.46,-202.74,-202.68,25.57
59,1.58,-203.00,-202.29,-202.72,-202.76,25.57
60,1.79,-202.93,-202.62,-202.74,-202.71,25.57
61,1.93,-202.82,-202.61,-202.69,-202.67,25.57
62,1.72,-202.81,-202.56,-202.67,-202.68,25.57
63,2.37,-202.78,-202.54,-202.68,-202.68,25.57
64,1.61,-202.95,-202.65,-202.79,-202.77,25.57
65,1.66,-203.06,-202.72,-202.84,-202.82,25.57
66,1.62,-203.00,-202.62,-202.77,-202.75,25.57
67,2.32,-202.94,-202.49,-202.68,-202.64,25.57
68,1.89,-203.09,-202.56,-202.78,-202.75,25.57
69,1.59,-203.01,-202.52,-202.69,-202.64,25.57
70,2.01,-202.97,-202.50,-202.68,-202.64,25.57
71,1.85,-203.11,-202.54,-202.80,-202.73,25.57
72,1.65,-202.92,-202.44,-202.67,-202.65,25.57
73,1.62,-202.97,-202.56,-202.72,-202.66,25.57
74,2.61,-204.73,-202.46,-202.91,-202.68,34.10
75,2.15,-202.92,-202.62,-202.79,-202.79,34.10
76,2.61,-202.89,-202.41,-202.65,-202.66,34.10
77,2.29,-202.71,-202.51,-202.59,-202.58,34.10
78,2.72,-202.81,-202.64,-202.74,-202.73,51.80
79,3.36,-202.94,-202.59,-202.75,-202.74,51.80
80,3.21,-202.75,-202.55,-202.68,-202.69,51.80
81,3.46,-204.85,-202.52,-203.04,-202.83,51.80
82,3.81,-205.07,-202.55,-203.04,-202.73,51.80
83,3.22,-202.94,-202.49,-202.67,-202.66,51.80
84,3.53,-204.74,-202.52,-202.96,-202.69,51.80
85,3.55,-202.88,-202.50,-202.69,-202.68,51.80
86,3.37,-203.06,-202.55,-202.69,-202.59,51.80
87,3.62,-202.94,-202.60,-202.75,-202.67,51.80
88,3.46,-203.05,-202.56,-202.74,-202.66,51.80
89,4.29,-204.92,-202.55,-203.01,-202.68,51.80
90,4.62,-202.91,-202.46,-202.68,-202.67,51.80
91,4.41,-202.90,-202.60,-202.74,-202.74,51.80
92,3.41,-202.92,-202.67,-202.83,-202.83,51.80
93,4.03,-202.91,-202.49,-202.68,-202.63,51.80
94,3.84,-202.84,-202.59,-202.74,-202.76,51.80
95,3.19,-202.73,-202.52,-202.59,-202.56,51.80
96,3.71,-202.69,-202.52,-202.60,-202.57,51.80
97,3.75,-202.77,-202.56,-202.71,-202.73,51.80
98,3.96,-202.98,-202.58,-202.70,-202.67,51.80
99,4.00,-202.89,-202.46,-202.65,-202.63,51.80
100,3.75,-202.75,-202.59,-202.68,-202.69,51.80
101,3.52,-202.81,-202.57,-202.68,-202.63,51.80
102,3.47,-202.94,-202.51,-202.74,-202.77,51.80
103,3.56,-203.66,-202.59,-202.86,-202.66,51.80
104,3.38,-202.92,-202.58,-202.69,-202.65,51.80
