epoch,seconds,min,max,mean,median,percentNodesUsed
0,0.27,9.00,9.46,9.25,9.40,30.07
1,0.27,9.00,9.48,9.07,9.00,30.07
2,0.27,9.00,9.34,9.05,9.00,30.07
3,0.25,9.00,9.42,9.12,9.00,31.70
4,0.25,9.00,9.48,9.14,9.00,31.70
5,0.24,9.00,9.48,9.07,9.00,22.22
6,0.23,9.00,9.00,9.00,9.00,22.22
7,0.23,9.00,9.58,9.35,9.46,22.22
8,0.25,9.00,9.52,9.14,9.00,22.22
9,0.23,9.00,9.52,9.27,9.42,22.22
10,0.27,9.00,9.00,9.00,9.00,22.22
11,0.23,9.00,9.54,9.19,9.00,22.22
12,0.25,9.00,9.52,9.18,9.00,22.22
13,0.22,9.00,9.60,9.09,9.00,22.22
14,0.24,9.00,9.64,9.17,9.00,22.22
15,0.23,9.00,9.48,9.13,9.00,22.22
16,0.23,9.00,9.56,9.15,9.00,22.22
17,0.24,9.00,9.46,9.13,9.00,22.22
18,0.20,9.00,9.50,9.13,9.00,22.22
19,0.22,9.00,9.36,9.05,9.00,22.22
20,0.23,9.00,9.42,9.06,9.00,22.22
21,0.28,9.00,9.58,9.21,9.00,22.22
22,0.25,9.00,9.48,9.19,9.00,22.22
23,0.25,9.00,9.48,9.25,9.42,22.22
24,0.26,9.00,9.42,9.12,9.00,22.22
25,0.26,9.00,9.50,9.36,9.40,22.55
26,0.26,9.00,9.00,9.00,9.00,22.55
27,0.22,9.00,9.60,9.27,9.34,22.55
28,0.24,9.00,9.44,9.12,9.00,22.55
29,0.23,9.00,9.54,9.28,9.44,22.55
30,0.26,9.00,9.50,9.31,9.40,22.55
31,0.22,9.00,9.58,9.30,9.48,22.55
32,0.23,9.00,9.56,9.16,9.00,22.55
33,0.22,9.00,9.40,9.06,9.00,22.55
34,0.23,9.00,9.00,9.00,9.00,22.55
35,0.21,9.00,9.52,9.07,9.00,22.55
36,0.27,9.00,9.48,9.13,9.00,22.55
37,0.29,9.00,9.84,9.30,9.40,22.55
38,0.25,9.76,9.96,9.86,9.84,22.55
39,0.22,9.44,9.82,9.72,9.76,22.55
40,0.27,9.00,9.86,9.55,9.70,22.55
41,0.26,9.00,9.86,9.56,9.76,22.55
42,0.27,9.00,9.94,9.73,9.84,22.55
43,0.26,9.00,9.96,9.75,9.84,22.55
