epoch,seconds,min,max,mean,median,percentNodesUsed
0,0.16,9.00,10.34,9.34,9.00,11.44
1,0.21,9.00,10.00,9.65,10.00,11.44
2,0.21,10.00,10.58,10.21,10.00,11.44
3,0.23,10.00,10.56,10.15,10.00,11.44
4,0.16,9.00,10.00,9.86,10.00,11.44
5,0.18,10.00,12.98,10.69,10.00,11.44
6,0.16,12.00,13.20,12.41,12.50,11.44
7,0.16,9.00,14.50,12.08,12.00,11.44
8,0.22,14.00,25.00,16.35,15.00,22.22
9,0.30,9.52,25.00,20.29,24.00,22.22
10,0.28,9.48,24.00,21.07,23.00,22.22
11,0.29,9.00,35.50,21.99,24.00,22.22
12,0.39,9.00,36.50,31.43,34.50,22.22
13,0.42,33.50,42.00,37.36,37.00,22.22
14,0.41,30.50,42.50,37.59,38.00,22.22
15,0.42,33.00,43.50,36.93,37.00,24.18
16,0.35,32.00,39.00,35.29,35.00,24.18
17,0.39,9.00,43.22,27.46,37.50,24.18
18,0.41,9.40,42.00,33.27,37.50,24.18
19,0.40,32.50,43.00,36.93,36.00,24.18
20,0.45,32.50,45.00,37.86,37.00,24.18
21,0.53,18.00,42.00,34.86,36.00,24.18
22,0.44,35.00,40.00,37.93,39.00,24.18
23,0.46,33.00,39.50,36.29,35.00,24.18
24,0.43,30.50,42.00,36.36,34.00,24.18
25,0.38,12.00,41.50,33.21,36.50,24.18
26,0.41,9.36,40.50,32.55,36.00,24.18
27,0.36,9.00,39.50,28.78,33.50,24.18
28,0.39,9.42,38.00,32.35,36.00,24.18
29,0.41,33.00,39.00,35.86,36.00,24.18
30,0.43,34.00,40.00,37.36,38.00,24.18
31,0.41,32.50,40.00,36.36,35.50,24.18
32,0.42,9.00,41.00,33.43,36.50,24.18
33,0.35,9.00,40.50,29.98,38.00,24.18
34,0.44,9.00,40.00,32.93,35.50,24.18
35,0.45,36.00,41.00,38.62,39.00,24.18
36,0.38,9.00,39.50,32.07,35.00,24.18
37,0.41,15.00,40.00,32.93,36.50,24.18
38,0.46,34.50,39.00,36.64,36.00,24.18
39,0.42,12.98,39.50,33.00,36.00,24.18
40,0.39,32.00,39.50,36.14,35.50,24.18
41,0.30,9.00,41.00,22.98,11.94,24.51
