epoch,seconds,min,max,mean,median,percentNodesUsed
0,0.55,9.00,9.38,9.10,9.00,55.23
1,0.77,9.00,9.56,9.23,9.00,55.23
2,0.68,9.00,9.56,9.27,9.36,55.23
3,0.65,9.00,9.52,9.07,9.00,55.23
4,0.50,9.00,9.56,9.08,9.00,55.23
5,0.34,9.00,9.50,9.27,9.46,55.23
6,0.40,9.00,9.48,9.07,9.00,55.23
7,0.34,9.00,9.56,9.27,9.42,55.23
8,0.37,9.00,9.50,9.13,9.00,55.23
9,0.36,9.00,9.52,9.07,9.00,55.23
10,0.34,9.00,9.52,9.27,9.42,55.23
11,0.34,9.00,9.48,9.27,9.46,55.23
12,0.36,9.00,9.54,9.13,9.00,55.23
13,0.36,9.00,9.60,9.09,9.00,55.23
14,0.35,9.00,9.46,9.12,9.00,55.23
15,0.35,9.00,9.48,9.19,9.00,55.23
16,0.36,9.00,9.54,9.19,9.00,55.23
17,0.37,9.00,9.44,9.06,9.00,55.23
18,0.37,9.00,9.50,9.14,9.00,55.23
19,0.37,9.00,9.58,9.14,9.00,55.23
20,0.34,9.00,9.50,9.21,9.00,55.23
21,0.38,9.00,9.54,9.20,9.00,55.23
22,0.36,9.00,9.50,9.20,9.00,33.01
23,0.30,9.00,9.54,9.14,9.00,33.01
24,0.29,9.00,9.46,9.31,9.42,33.01
25,0.31,9.00,9.54,9.14,9.00,34.31
26,0.29,9.00,9.58,9.14,9.00,34.31
27,0.31,9.00,9.52,9.27,9.40,34.31
28,0.34,9.00,9.56,9.13,9.00,34.31
29,0.34,9.00,9.42,9.06,9.00,34.31
30,0.30,9.00,9.50,9.19,9.00,34.31
31,0.33,9.00,9.46,9.07,9.00,34.31
32,0.33,9.00,9.50,9.13,9.00,34.31
33,0.32,9.00,9.00,9.00,9.00,34.31
34,0.31,9.00,9.48,9.13,9.00,34.31
35,0.34,9.00,9.60,9.15,9.00,34.31
36,0.32,9.00,9.48,9.07,9.00,34.31
37,0.30,9.00,9.54,9.33,9.44,34.31
38,0.35,9.00,9.00,9.00,9.00,34.31
39,0.31,9.00,9.56,9.19,9.00,34.31
40,0.30,9.00,9.56,9.14,9.00,34.31
41,0.30,9.00,9.60,9.14,9.00,34.31
42,0.34,9.00,9.42,9.11,9.00,34.31
43,0.30,9.00,9.54,9.14,9.00,34.31
44,0.29,9.00,9.00,9.00,9.00,34.31
45,0.30,9.00,9.46,9.07,9.00,34.31
46,0.32,9.00,9.48,9.13,9.00,34.31
47,0.31,9.00,9.52,9.13,9.00,34.31
48,0.31,9.00,9.58,9.21,9.00,34.31
49,0.34,9.00,9.52,9.14,9.00,34.31
50,0.31,9.00,9.54,9.14,9.00,34.31
51,0.30,9.00,9.44,9.06,9.00,34.31
52,0.34,9.00,9.54,9.25,9.34,34.31
53,0.32,9.00,9.54,9.21,9.00,34.31
54,0.30,9.00,9.00,9.00,9.00,34.31
55,0.31,9.00,9.44,9.17,9.00,34.31
56,0.31,9.00,9.56,9.21,9.00,34.31
57,0.33,9.00,9.54,9.14,9.00,34.31
58,0.33,9.00,9.58,9.21,9.00,34.31
59,0.33,9.00,9.50,9.26,9.42,34.31
60,0.32,9.00,9.52,9.13,9.00,34.31
61,0.32,9.00,9.52,9.13,9.00,34.31
62,0.34,9.00,9.30,9.04,9.00,34.31
63,0.35,9.00,9.58,9.23,9.00,34.31
64,0.32,9.00,9.40,9.11,9.00,34.31
65,0.35,9.00,9.48,9.07,9.00,34.31
66,0.30,9.00,9.54,9.27,9.42,34.31
67,0.38,9.00,9.60,9.16,9.00,34.31
68,0.34,9.00,9.60,9.23,9.00,34.31
69,0.32,9.00,9.46,9.13,9.00,34.31
70,0.33,9.00,9.38,9.05,9.00,34.31
71,0.30,9.00,9.38,9.05,9.00,34.31
72,0.32,9.00,9.46,9.07,9.00,34.31
73,0.32,9.00,9.48,9.12,9.00,34.31
74,0.32,9.00,9.60,9.15,9.00,34.31
75,0.31,9.00,9.42,9.12,9.00,34.31
76,0.32,9.00,9.44,9.06,9.00,34.31
77,0.31,9.00,9.62,9.21,9.00,34.31
78,0.32,9.00,9.58,9.08,9.00,34.31
79,0.34,9.00,9.58,9.15,9.00,34.31
80,0.36,9.00,9.64,9.23,9.00,34.31
81,0.33,9.00,9.50,9.07,9.00,34.31
82,0.37,9.00,9.48,9.13,9.00,34.31
83,0.34,9.00,9.62,9.09,9.00,34.31
84,0.34,9.00,9.50,9.24,9.32,34.31
85,0.33,8.98,9.50,9.14,9.00,34.31
86,0.35,9.00,9.54,9.29,9.48,34.31
87,0.36,9.00,9.00,9.00,9.00,34.31
88,0.36,9.00,9.52,9.20,9.00,34.31
