epoch,seconds,min,max,mean,median,percentNodesUsed
0,0.30,9.00,9.54,9.14,9.00,26.80
1,0.25,9.00,9.68,9.10,9.00,26.80
2,0.30,9.00,9.00,9.00,9.00,26.80
3,0.27,9.00,9.46,9.12,9.00,26.80
4,0.26,9.00,9.60,9.17,9.00,26.80
5,0.24,9.00,9.38,9.05,9.00,26.80
6,0.29,9.00,9.56,9.14,9.00,26.80
7,0.26,9.00,9.36,9.05,9.00,26.80
8,0.25,9.00,9.52,9.14,9.00,26.80
9,0.26,9.00,9.52,9.15,9.00,26.80
10,0.25,9.00,9.52,9.13,9.00,26.80
11,0.29,9.00,9.52,9.07,9.00,26.80
12,0.25,9.00,9.46,9.12,9.00,26.80
13,0.26,9.00,9.46,9.18,9.00,26.80
14,0.26,9.00,9.54,9.14,9.00,26.80
15,0.29,9.00,9.50,9.07,9.00,26.80
16,0.25,9.00,9.48,9.07,9.00,26.80
17,0.26,9.00,9.52,9.21,9.00,26.80
18,0.29,9.00,9.44,9.12,9.00,26.80
19,0.26,9.00,9.38,9.05,9.00,26.80
20,0.24,9.00,9.32,9.05,9.00,26.80
21,0.24,9.00,9.46,9.17,9.00,26.80
22,0.24,9.00,9.42,9.18,9.00,26.80
23,0.25,9.00,9.44,9.06,9.00,26.47
24,0.27,9.00,9.48,9.14,9.00,26.47
25,0.28,9.00,9.52,9.15,9.00,27.12
26,0.25,9.00,9.50,9.20,9.00,27.12
27,0.27,9.00,9.48,9.13,9.00,27.45
28,0.31,9.00,9.48,9.07,9.00,27.45
29,0.25,9.00,9.54,9.08,9.00,27.45
30,0.26,9.00,9.52,9.13,9.00,27.45
31,0.24,9.00,9.50,9.13,9.00,27.45
32,0.25,9.00,9.52,9.13,9.00,27.45
33,0.27,9.00,9.52,9.22,9.00,27.45
34,0.29,9.00,9.48,9.20,9.00,27.45
35,0.26,9.00,9.46,9.07,9.00,27.45
36,0.28,9.00,9.64,9.17,9.00,27.45
37,0.26,9.00,9.48,9.19,9.00,27.45
38,0.31,9.00,9.54,9.15,9.00,27.45
39,0.28,9.00,9.00,9.00,9.00,27.45
40,0.28,9.00,9.56,9.08,9.00,27.45
41,0.31,9.00,9.50,9.07,9.00,27.45
42,0.31,9.00,9.54,9.14,9.00,27.45
43,0.31,9.00,9.52,9.25,9.36,27.45
44,0.29,9.00,9.54,9.08,9.00,27.45
45,0.28,9.00,9.50,9.07,9.00,27.45
46,0.26,9.00,9.48,9.07,9.00,27.45
47,0.28,9.00,9.42,9.12,9.00,27.45
48,0.28,9.00,9.58,9.22,9.00,27.45
49,0.27,9.00,9.46,9.07,9.00,27.45
50,0.28,9.00,9.54,9.22,9.00,27.45
51,0.28,9.00,9.48,9.19,9.00,27.45
52,0.27,9.00,9.50,9.13,9.00,27.45
53,0.28,9.00,9.58,9.17,9.00,27.45
54,0.29,9.00,9.40,9.16,9.00,27.45
55,0.28,9.00,9.44,9.12,9.00,27.45
56,0.29,9.00,9.46,9.13,9.00,27.45
57,0.27,9.00,9.00,9.00,9.00,27.45
58,0.27,9.00,9.48,9.13,9.00,27.45
59,0.25,9.00,9.48,9.24,9.36,27.45
60,0.29,9.00,9.50,9.13,9.00,27.45
61,0.30,9.00,9.60,9.22,9.00,27.45
62,0.31,9.00,9.50,9.20,9.00,27.45
63,0.28,9.00,9.38,9.11,9.00,27.45
64,0.31,9.00,9.44,9.12,9.00,27.45
65,0.28,9.00,9.44,9.06,9.00,27.45
66,0.28,9.00,9.52,9.20,9.00,27.45
67,0.29,9.00,9.56,9.20,9.00,27.45
68,0.27,9.00,9.50,9.13,9.00,27.45
69,0.28,9.00,9.52,9.27,9.42,27.45
70,0.28,8.96,9.46,9.06,9.00,27.45
71,0.27,9.00,9.48,9.13,9.00,27.45
72,0.29,9.00,9.56,9.29,9.44,29.41
73,0.26,9.00,9.56,9.14,9.00,29.41
74,0.28,9.00,9.52,9.07,9.00,29.41
75,0.25,9.00,9.42,9.17,9.00,29.74
76,0.29,9.00,9.44,9.12,9.00,23.86
77,0.27,9.00,10.96,9.48,9.42,23.86
78,0.27,11.00,11.64,11.17,11.00,23.86
79,0.28,10.00,11.64,11.16,11.50,23.86
80,0.27,10.86,11.82,11.30,11.00,23.86
81,0.33,11.00,16.82,12.11,11.52,23.86
82,0.40,16.78,17.00,16.92,16.94,23.86
83,1.41,13.00,262.96,51.41,17.00,23.86
84,2.00,240.38,256.50,246.75,246.50,23.86
85,2.35,239.00,268.00,259.28,261.24,23.86
86,1.86,60.76,267.22,224.30,259.50,23.86
87,2.08,75.50,267.60,213.44,234.50,23.86
88,2.22,227.50,266.74,250.98,253.50,23.86
89,2.35,131.50,262.92,234.04,254.52,23.86
90,2.09,63.50,274.82,190.90,226.50,23.86
91,2.11,168.00,262.48,239.01,254.00,23.86
92,2.22,106.00,266.30,226.60,246.04,23.86
93,1.81,9.46,259.24,196.11,219.50,23.86
94,1.80,16.00,273.00,185.57,254.76,23.86
95,2.12,160.00,285.20,258.81,269.32,23.86
96,2.03,108.00,272.50,240.28,263.22,23.86
97,2.10,70.00,288.18,246.02,273.00,23.86
98,2.30,266.22,280.76,272.69,272.22,23.53
99,2.33,114.98,291.44,241.33,266.00,23.53
100,2.24,200.50,277.82,258.84,268.50,23.53
101,1.96,9.00,286.02,192.91,255.98,23.53
102,1.98,22.00,288.00,234.90,270.10,23.53
103,2.17,9.54,284.86,237.94,275.50,23.53
104,1.95,9.34,270.76,185.01,235.00,23.53
105,2.05,50.62,279.80,229.25,259.54,23.53
106,2.13,11.98,273.50,227.66,265.88,23.53
107,2.11,156.50,271.46,241.79,261.50,23.53
108,2.18,223.00,273.38,257.02,263.26,23.53
109,2.15,251.92,276.16,267.84,268.18,23.53
110,2.19,57.50,283.36,241.68,271.16,22.88
111,1.78,16.00,269.42,188.49,255.16,22.88
112,2.26,85.50,352.80,220.64,234.50,22.88
113,3.12,305.22,361.48,340.79,340.00,22.88
114,2.89,338.50,351.00,346.29,349.50,22.88
115,2.96,306.00,359.48,345.75,350.50,22.88
116,3.01,332.00,362.98,353.63,358.00,22.88
117,2.81,9.54,361.50,301.49,350.00,22.55
118,2.98,340.00,364.90,352.36,352.92,22.55
119,2.42,9.00,358.94,295.83,340.50,22.55
120,2.73,340.68,355.40,346.39,344.50,22.55
121,2.30,9.00,368.50,257.00,356.48,22.55
122,2.49,134.62,366.18,319.64,351.00,22.55
123,2.63,97.50,389.38,303.45,351.50,22.55
124,3.07,381.74,401.66,390.85,390.50,22.55
125,2.93,53.00,400.00,341.01,390.40,22.55
126,3.00,365.10,409.74,388.69,390.00,22.55
