epoch,seconds,min,max,mean,median,percentNodesUsed
0,0.21,9.00,9.44,9.06,9.00,27.12
1,0.21,9.00,9.48,9.23,9.32,27.12
2,0.20,9.00,9.42,9.12,9.00,27.12
3,0.21,9.00,9.44,9.12,9.00,27.12
4,0.22,9.00,9.58,9.29,9.38,27.12
5,0.22,9.00,9.00,9.00,9.00,27.12
6,0.20,9.00,9.74,9.34,9.36,27.12
7,0.23,9.00,9.48,9.07,9.00,27.12
8,0.23,9.00,9.60,9.23,9.00,27.12
9,0.23,9.00,9.44,9.12,9.00,27.12
10,0.22,9.00,9.00,9.00,9.00,27.12
11,0.23,9.00,9.50,9.07,9.00,27.12
12,0.21,9.00,12.00,9.43,9.00,13.40
13,0.19,12.00,15.00,12.58,12.00,8.82
14,0.20,15.00,15.94,15.52,15.50,8.82
15,0.25,9.00,15.80,13.63,15.00,8.82
16,0.24,9.00,16.20,14.71,15.82,8.82
17,0.19,15.00,15.96,15.55,15.50,8.82
18,0.24,9.46,15.96,13.67,15.00,8.82
19,0.22,9.98,16.00,14.54,15.00,8.82
20,0.21,13.00,16.24,15.29,15.82,8.82
21,0.20,13.00,16.46,15.39,16.00,8.82
22,0.20,9.00,16.00,14.21,15.50,8.82
23,0.21,12.00,16.30,15.35,15.82,8.82
24,0.19,11.84,16.36,15.17,16.00,8.82
25,0.19,15.00,16.00,15.79,16.00,8.82
26,0.22,16.00,18.38,16.65,16.50,8.82
27,0.21,17.52,19.18,18.64,19.00,8.82
28,0.18,17.68,18.84,18.31,18.44,8.82
29,0.20,11.74,19.00,16.71,18.00,8.82
30,0.22,9.00,19.12,16.94,18.00,8.82
31,0.23,10.00,19.00,17.12,18.50,8.82
32,0.20,17.98,19.52,18.63,18.64,8.82
33,0.30,16.00,19.50,18.14,18.00,8.82
34,0.32,18.50,43.70,22.69,19.30,16.67
35,0.35,10.32,45.74,38.43,44.90,16.67
36,0.37,39.50,43.84,41.96,42.00,16.67
37,0.40,42.00,45.26,43.89,44.00,16.67
38,0.55,9.46,105.50,47.66,43.92,16.67
39,0.75,26.00,123.50,101.00,111.00,16.67
40,0.78,103.50,125.00,115.43,117.00,16.67
41,0.84,108.00,123.00,118.86,121.00,16.67
42,0.72,104.00,120.00,111.79,114.00,16.67
43,0.78,9.46,123.50,99.49,113.00,16.67
44,0.67,9.00,119.50,90.29,107.00,16.67
45,0.66,21.82,128.50,79.16,102.00,16.67
46,0.72,87.50,126.00,108.57,107.50,16.67
47,0.73,28.32,146.50,95.26,103.50,16.67
48,0.79,105.50,148.00,118.71,114.50,16.67
49,0.85,73.50,161.00,124.79,128.00,16.67
50,0.86,9.00,156.00,109.50,117.50,16.67
51,0.84,12.50,143.50,118.07,137.00,16.67
52,0.95,86.50,139.50,124.43,130.50,16.67
53,0.98,105.50,147.50,134.36,143.00,16.67
54,1.22,45.00,242.00,138.71,136.50,16.67
55,1.49,202.00,259.00,244.03,250.86,16.67
56,1.39,112.50,257.44,219.56,238.50,16.67
57,1.36,95.00,267.50,210.71,231.00,16.67
58,1.37,105.00,269.16,224.28,237.82,16.67
59,1.49,222.50,266.00,241.26,241.00,16.67
60,1.58,223.50,305.56,255.00,261.02,16.67
61,1.42,9.00,281.06,194.65,242.64,16.67
62,1.61,242.44,287.38,257.75,250.98,16.67
63,1.55,14.66,284.00,231.90,270.74,16.67
64,1.27,9.00,275.00,157.71,209.50,16.67
65,1.39,9.54,280.00,221.57,256.94,16.67
66,1.42,104.50,281.12,219.23,242.50,16.67
67,1.54,9.00,281.10,222.12,260.50,16.67
68,1.58,9.00,317.50,201.82,248.00,16.67
69,1.52,9.00,292.16,228.91,257.28,16.67
70,1.71,199.00,295.14,258.65,256.00,16.67
71,1.59,204.00,289.24,246.92,247.50,16.67
72,1.42,9.48,270.88,165.43,182.50,16.67
73,1.67,121.00,282.10,235.81,256.86,16.67
74,1.74,70.50,259.00,222.07,245.00,16.67
75,1.66,125.50,279.70,234.33,247.50,16.67
76,1.37,9.94,266.00,187.48,233.00,16.67
77,1.72,167.50,291.04,241.73,243.00,16.67
78,1.67,227.00,274.16,254.30,255.00,16.67
79,1.57,120.00,268.50,230.60,252.02,16.67
80,1.57,111.00,271.50,216.60,250.50,16.67
81,1.58,21.46,264.50,207.49,233.50,16.67
82,1.77,145.00,290.66,237.01,231.50,16.67
83,1.87,203.50,289.50,245.40,242.00,16.67
84,1.79,82.50,285.02,234.57,258.00,16.67
85,2.07,228.00,282.00,259.87,259.50,16.67
86,2.00,113.00,299.00,249.65,265.26,16.67
87,1.85,158.00,287.00,231.63,239.00,16.67
88,2.03,24.58,288.58,225.19,244.50,16.67
89,1.69,9.00,277.12,220.08,255.96,16.67
90,1.80,78.50,277.18,230.35,251.12,16.34
91,1.58,9.00,267.00,192.92,254.00,16.34
92,1.83,9.00,289.50,203.38,222.16,16.34
93,1.78,140.00,254.50,222.85,250.76,16.34
94,1.92,19.00,331.50,236.63,275.50,16.34
95,1.63,9.44,285.56,189.63,248.26,16.34
96,1.74,10.00,280.00,228.09,258.64,16.34
97,2.01,67.50,320.12,224.40,262.00,16.34
98,2.04,75.00,307.04,210.92,275.86,16.34
99,2.34,44.00,298.00,230.33,277.20,16.34
100,2.20,148.50,315.14,254.24,272.00,16.34
101,2.09,11.00,335.42,239.71,290.00,16.34
102,2.14,104.00,318.02,253.15,298.92,16.34
103,1.99,70.00,331.52,257.47,287.16,16.34
104,2.18,9.00,313.44,177.39,207.00,16.99
105,2.62,269.98,332.12,294.78,292.92,16.99
106,2.44,204.50,335.10,286.78,296.44,16.99
107,2.67,259.30,310.42,282.48,277.50,16.99
108,2.76,258.50,313.52,281.86,276.58,16.99
109,2.34,219.00,299.06,270.06,271.50,16.99
110,2.32,9.00,289.50,234.37,273.50,16.99
111,2.05,177.50,314.48,264.90,273.74,16.99
112,2.19,219.00,306.50,270.30,271.50,16.99
113,2.06,71.00,314.32,266.17,303.46,16.99
114,2.33,94.00,317.00,239.98,280.58,16.99
115,1.92,15.02,313.64,229.38,277.02,16.99
116,2.21,237.00,317.72,278.42,281.08,16.99
117,2.04,162.00,325.88,271.99,285.60,16.99
