epoch,seconds,min,max,mean,median,percentNodesUsed
0,0.62,29.50,37.50,33.14,33.00,37.91
1,0.51,30.00,34.50,32.36,32.00,37.91
2,0.60,30.50,35.50,33.36,33.50,37.91
3,0.58,29.00,39.48,33.28,32.00,37.91
4,0.58,30.00,39.50,33.71,34.00,37.91
5,0.58,29.00,35.00,32.64,34.00,37.91
6,0.63,28.50,35.00,32.43,34.00,37.91
7,0.64,28.00,35.00,31.86,32.50,37.91
8,0.65,29.50,35.50,32.43,32.00,37.91
9,0.56,9.00,34.00,29.64,33.00,37.91
10,0.55,30.00,34.00,31.14,30.50,37.91
11,0.59,27.50,35.00,31.64,32.00,37.91
12,0.57,31.50,37.00,33.93,33.00,37.91
13,0.62,29.00,38.50,32.93,33.50,37.91
14,0.57,27.00,34.50,32.50,33.50,37.91
15,0.67,31.00,37.00,33.36,32.50,37.91
16,0.56,31.00,36.50,34.17,34.50,37.91
17,0.66,29.00,37.50,33.21,34.00,37.91
18,0.82,29.00,35.50,32.71,33.00,37.91
19,0.72,29.50,36.50,33.00,33.50,37.91
20,0.70,11.00,36.00,29.14,30.50,37.91
21,0.68,28.00,34.00,31.07,31.00,37.91
22,0.68,31.00,37.00,33.36,33.50,41.50
23,0.73,31.00,38.00,35.14,35.00,41.50
24,0.63,30.00,35.50,32.64,32.00,41.50
25,0.61,30.00,33.00,31.79,32.00,41.50
26,0.63,15.00,35.50,29.79,32.00,41.50
27,0.64,30.00,39.50,34.36,33.50,41.50
28,0.71,30.00,38.00,33.86,33.00,41.50
29,0.65,28.50,40.50,34.71,34.50,41.50
30,0.57,31.50,36.50,32.93,32.50,41.50
31,0.72,30.00,36.00,33.36,33.00,41.50
32,0.56,31.00,37.50,34.50,33.50,41.50
33,0.53,9.00,40.18,29.03,36.50,41.50
34,0.55,28.00,33.50,31.00,31.00,41.50
35,0.63,31.50,37.00,33.36,32.50,41.50
36,0.62,30.00,36.00,33.14,33.00,41.50
37,0.61,30.00,37.50,33.29,33.50,41.83
38,0.62,29.00,36.50,32.29,31.50,41.83
39,0.62,30.00,34.50,31.64,32.00,41.83
40,0.60,30.50,38.00,35.14,36.00,41.83
41,0.59,9.00,37.00,29.86,33.50,41.83
42,0.64,30.50,39.50,36.29,38.00,41.83
43,0.66,29.50,39.50,32.29,31.50,41.83
44,0.63,28.00,38.50,34.21,36.00,41.83
45,0.60,29.50,36.00,33.21,33.50,41.83
46,0.66,28.50,39.12,33.95,34.00,41.83
47,0.65,31.00,36.00,32.79,32.50,41.83
48,0.62,31.00,34.00,33.07,33.50,41.83
49,0.64,30.00,39.50,34.07,34.00,41.83
50,0.63,32.00,36.00,34.14,34.00,41.83
51,0.62,29.00,40.88,34.70,33.50,41.83
52,0.64,28.50,36.00,33.50,34.00,41.83
53,0.66,12.66,36.50,30.81,33.50,41.83
54,0.59,27.50,37.00,33.71,34.00,41.83
55,0.60,30.00,38.00,33.36,33.00,41.83
56,0.61,28.50,33.50,31.50,31.50,41.83
57,0.59,29.50,34.50,32.00,32.50,41.83
58,0.65,29.50,38.50,33.86,34.00,41.83
59,0.58,29.50,36.00,31.43,30.00,41.83
60,0.65,32.00,38.50,35.00,34.50,41.83
61,0.66,31.50,37.00,33.86,33.50,41.83
62,0.62,28.50,34.50,31.57,30.50,41.83
63,0.62,30.00,38.50,33.43,32.00,41.83
64,0.67,30.50,37.50,33.86,33.50,41.83
65,0.58,9.00,39.00,30.57,33.00,41.83
66,0.57,15.00,35.50,31.00,34.00,41.83
67,0.75,30.50,36.00,32.50,31.00,41.83
68,0.64,28.50,39.00,33.43,33.50,41.83
69,0.65,9.78,34.00,28.68,31.00,41.83
70,0.67,29.50,37.50,32.79,32.50,41.83
71,0.58,30.00,34.00,32.43,32.50,41.83
72,0.70,31.50,37.50,34.93,35.00,41.83
73,0.66,30.00,37.00,33.64,33.00,41.83
74,0.67,30.00,40.50,34.71,34.50,41.83
75,0.62,29.50,36.00,33.07,34.00,41.83
76,0.65,30.00,39.50,34.21,34.50,41.83
77,0.64,30.00,37.50,33.57,34.00,41.83
78,0.60,31.00,36.00,33.79,34.00,41.83
79,0.49,30.00,38.00,34.21,36.50,41.83
80,0.59,29.50,36.50,32.64,33.50,41.83
81,0.47,30.00,35.50,33.43,34.50,41.83
82,0.56,20.00,41.00,33.50,35.50,41.83
83,0.51,31.00,39.00,34.14,33.00,41.83
84,0.54,29.00,38.00,32.43,32.00,41.83
85,0.50,32.00,35.40,33.49,33.50,41.83
86,0.54,32.50,36.50,34.21,34.50,41.83
87,0.54,30.00,38.00,32.93,33.00,41.83
88,0.54,30.50,36.00,33.14,32.00,41.83
89,0.49,32.00,35.50,33.29,32.50,41.83
90,0.46,30.50,38.50,33.07,32.50,41.83
91,0.44,29.00,34.00,31.21,31.00,41.83
92,0.46,31.00,37.50,34.64,35.50,41.83
93,0.53,29.50,43.00,36.21,36.00,41.83
94,0.48,20.00,41.00,33.36,34.00,41.83
95,0.55,29.00,35.50,32.36,30.50,41.83
96,0.52,30.00,36.00,31.93,32.00,42.16
97,0.46,9.00,38.00,30.71,34.50,42.16
98,0.48,30.00,39.00,34.36,33.50,42.16
99,0.51,31.00,34.50,33.21,34.00,42.16
100,0.55,30.00,43.00,35.14,35.00,42.16
101,0.59,33.00,36.50,34.86,35.00,42.16
102,0.63,30.00,38.00,33.64,33.50,42.16
103,0.50,30.00,34.50,32.43,33.00,42.16
104,0.55,29.50,37.00,32.86,33.00,42.16
105,0.52,29.00,35.50,32.00,32.00,42.16
106,0.54,30.50,36.00,33.14,33.00,42.16
107,0.48,28.00,39.50,34.93,34.50,42.16
108,0.49,30.50,36.50,33.64,34.50,42.16
109,0.48,29.00,37.00,33.00,32.00,42.16
110,0.50,30.00,35.00,32.36,32.50,42.16
111,0.51,33.00,40.00,37.35,38.00,42.16
112,0.53,9.34,39.50,33.55,37.00,42.16
113,0.54,34.00,40.50,36.71,36.50,42.16
114,0.51,32.00,40.50,36.29,36.50,42.16
115,0.50,34.00,36.00,35.07,35.00,42.16
116,0.52,32.50,40.00,35.29,35.50,42.16
117,0.72,31.50,44.00,36.64,35.00,42.16
118,0.54,35.00,40.50,37.07,36.50,42.16
119,0.50,32.00,40.00,35.93,36.50,42.16
120,0.52,33.00,40.50,36.43,35.00,42.16
121,0.50,32.00,42.00,36.81,36.50,42.16
122,0.51,34.50,40.00,36.71,37.00,42.16
123,0.59,31.00,38.50,35.36,35.50,42.16
124,0.51,32.50,40.50,37.43,37.50,42.16
125,0.53,34.50,37.00,35.64,35.50,42.16
