epoch,seconds,min,max,mean,median,percentNodesUsed
0,0.59,10.00,11.20,10.66,10.76,57.84
1,0.61,10.68,11.28,10.92,10.92,57.84
2,0.59,10.00,11.00,10.79,10.86,57.84
3,0.61,10.00,10.88,10.66,10.78,57.84
4,0.62,10.00,12.00,10.93,10.88,57.84
5,0.65,10.00,12.54,11.85,12.00,57.84
6,0.57,9.00,12.70,11.39,12.00,57.84
7,0.61,12.00,12.80,12.33,12.40,57.84
8,0.59,11.92,12.84,12.33,12.32,57.84
9,0.63,11.92,12.64,12.15,12.00,57.84
10,0.61,11.00,15.54,12.28,12.00,57.52
11,0.70,15.00,15.86,15.19,15.00,57.52
12,0.71,15.00,15.96,15.59,15.74,57.52
13,0.67,15.00,15.86,15.54,15.50,57.52
14,0.74,15.00,16.00,15.67,15.80,57.52
15,0.63,15.00,16.00,15.55,15.66,57.52
16,0.65,15.50,16.16,15.87,15.84,57.52
17,0.64,15.00,16.00,15.78,15.90,57.52
18,0.71,15.00,16.80,15.84,15.82,57.52
19,0.67,16.00,17.26,16.87,17.00,57.52
20,0.74,16.96,17.40,17.20,17.26,57.52
21,0.70,16.00,17.28,16.67,16.80,57.52
22,0.72,15.00,22.00,17.49,17.00,57.52
23,0.81,21.00,22.08,21.66,21.74,57.52
24,0.82,20.88,22.18,21.67,21.94,57.52
25,0.83,11.64,29.82,21.40,21.72,57.52
26,1.01,28.22,31.50,30.34,30.50,57.52
27,0.94,13.00,31.04,28.02,30.32,57.52
28,1.00,30.08,31.64,30.76,30.80,57.52
29,0.84,14.50,29.92,27.25,29.24,57.52
30,0.71,25.98,30.84,29.43,30.00,57.52
31,0.75,29.76,30.84,30.09,30.00,57.52
32,0.74,29.06,30.88,30.07,30.02,57.52
33,0.73,24.52,30.48,29.00,29.66,57.52
34,0.74,27.40,31.34,28.83,28.42,57.52
35,0.71,12.00,30.76,26.99,29.30,56.86
36,0.72,29.02,30.20,29.75,29.86,56.86
37,0.71,16.00,31.00,28.25,30.44,56.86
38,0.71,29.12,32.06,30.82,31.02,56.86
39,0.75,30.00,32.44,31.21,31.06,56.86
40,0.82,20.00,32.00,29.64,31.12,56.86
41,0.79,30.50,35.00,32.03,31.70,56.86
42,0.84,34.00,36.50,35.24,35.00,56.86
43,0.79,28.76,36.34,33.65,35.00,56.86
44,0.84,34.00,36.00,34.75,35.00,56.86
45,0.82,12.50,36.00,31.99,35.00,56.86
46,0.89,33.96,36.12,35.14,35.00,56.86
47,0.81,34.00,37.02,35.67,35.74,56.86
48,0.82,35.22,37.66,36.96,37.50,56.86
49,0.83,15.00,37.48,33.70,36.72,56.86
50,0.84,35.00,39.34,37.29,37.02,56.86
51,0.92,37.00,42.36,39.77,39.66,56.86
52,0.85,37.00,41.66,39.61,39.22,56.86
53,0.95,39.52,42.66,41.07,40.98,56.86
54,0.93,16.00,41.58,36.71,40.50,56.86
55,1.01,38.14,42.32,40.74,41.42,56.86
56,0.95,10.60,40.06,34.85,38.28,56.86
57,1.08,37.68,41.04,39.97,40.06,56.86
58,0.90,39.30,41.14,40.27,40.40,56.86
59,0.95,38.32,41.48,40.09,39.74,56.86
60,1.05,36.72,54.42,41.42,39.38,56.86
61,1.17,21.50,53.96,48.27,52.70,56.86
62,1.11,36.20,53.86,50.19,53.08,56.86
