epoch,seconds,min,max,mean,median,percentNodesUsed
0,0.55,21.00,22.78,22.00,22.00,38.24
1,0.49,9.00,23.00,18.98,21.00,38.24
2,0.51,21.00,22.50,21.75,22.00,38.24
3,0.52,21.00,22.92,22.06,22.00,38.24
4,0.53,21.00,22.50,21.93,22.00,38.24
5,0.54,21.50,31.46,23.91,23.00,26.80
6,0.54,30.00,34.24,31.60,31.00,26.80
7,0.57,27.50,33.98,32.27,33.00,26.80
8,0.56,32.00,33.84,33.23,33.50,26.80
9,0.89,31.00,107.50,43.92,33.88,26.80
10,1.11,30.80,108.74,96.25,106.62,26.80
11,1.38,105.86,112.02,107.46,107.10,26.80
12,1.89,45.00,209.00,115.45,112.00,26.80
13,3.22,124.50,289.36,205.55,204.50,26.80
14,3.69,78.38,293.14,242.41,280.82,26.80
15,3.95,265.50,282.00,275.71,277.00,26.80
16,11.85,119.74,284.98,246.59,278.42,26.80
17,3.47,219.50,283.82,268.45,277.56,26.80
18,6.31,18.00,291.92,213.73,267.50,26.80
19,3.25,41.00,289.86,211.36,265.02,26.80
20,3.83,34.52,288.08,217.20,269.00,26.80
21,7.00,268.00,284.02,276.09,277.58,26.80
22,8.65,42.00,291.00,240.14,280.74,26.80
23,4.90,264.00,291.84,278.54,277.84,26.80
24,3.75,9.00,279.30,236.27,272.22,26.80
25,4.41,198.84,286.36,268.64,279.10,26.80
26,14.07,91.00,292.60,251.57,275.50,26.80
27,3.71,102.50,280.34,228.65,263.50,26.80
28,4.02,264.02,284.58,275.00,275.50,26.80
29,4.10,80.14,299.30,258.74,288.10,26.80
30,4.32,237.50,299.00,282.29,289.64,26.80
31,3.24,108.20,291.26,258.72,287.50,26.80
32,4.17,264.50,369.20,297.77,289.00,26.80
33,4.95,359.58,379.10,370.05,371.50,26.80
34,4.81,353.50,416.58,381.13,377.68,26.80
35,5.52,388.18,423.04,404.29,402.32,26.80
36,5.28,403.00,427.18,415.36,415.86,26.80
37,4.63,112.62,430.00,333.10,405.00,26.80
38,4.63,9.00,421.08,351.83,411.50,26.80
39,4.80,9.40,432.54,361.09,422.06,26.80
40,5.29,393.00,424.76,412.49,416.96,26.80
41,5.92,386.50,424.00,411.74,414.18,26.80
42,5.19,269.38,421.00,383.21,400.00,26.80
43,4.44,27.00,438.82,356.76,408.00,26.80
44,5.21,229.00,426.50,385.43,411.00,26.80
45,4.53,25.50,429.72,354.20,410.50,26.80
46,5.65,383.00,420.76,407.78,415.00,26.80
47,5.47,331.50,431.00,402.66,415.00,26.80
48,5.16,26.00,425.92,354.95,408.00,26.80
49,4.92,12.00,432.26,359.76,414.00,26.80
50,4.93,28.74,409.00,304.57,399.00,26.80
51,5.23,13.66,462.36,354.95,404.50,26.80
52,5.98,432.50,459.70,451.56,454.42,26.80
53,5.77,124.00,467.32,408.29,450.72,26.80
54,5.46,310.50,466.52,435.75,457.18,26.80
55,6.24,449.80,459.46,452.95,451.08,26.80
56,5.56,28.00,453.92,381.99,441.18,26.80
57,5.47,101.24,490.28,392.43,440.00,26.80
58,6.00,42.02,495.20,427.43,490.50,26.80
59,6.47,484.84,494.98,490.17,489.68,26.80
60,6.42,9.00,492.02,420.66,488.58,26.80
61,5.06,11.66,492.98,422.23,490.66,26.80
62,4.35,484.96,500.00,492.42,490.96,26.80
