epoch,seconds,min,max,mean,median,percentNodesUsed
0,0.34,9.00,9.58,9.22,9.00,29.41
1,0.27,9.00,9.52,9.28,9.46,29.41
2,0.32,9.00,12.50,9.62,9.00,29.41
3,0.36,12.00,12.50,12.18,12.00,29.41
4,0.34,11.70,13.74,12.55,12.40,29.41
5,0.33,13.00,15.26,13.96,14.00,29.41
6,0.35,14.94,15.28,15.03,15.00,29.08
7,0.35,9.50,15.00,14.13,14.92,29.08
8,0.38,14.00,15.00,14.57,14.56,29.08
9,0.38,12.66,15.00,14.65,15.00,29.08
10,0.36,14.00,15.00,14.82,14.94,29.08
11,0.40,14.64,15.88,15.06,14.98,29.08
12,0.32,15.00,16.00,15.44,15.50,29.08
13,0.39,15.00,15.82,15.43,15.62,29.08
14,0.31,14.94,16.00,15.43,15.58,29.08
15,0.34,15.00,15.94,15.60,15.80,29.08
16,0.32,14.98,16.00,15.35,15.00,29.08
17,0.36,12.00,16.00,15.21,15.86,29.08
18,0.32,15.00,16.28,15.76,15.86,29.08
19,0.34,9.00,16.00,14.47,15.00,29.08
20,0.31,15.00,16.00,15.63,15.64,29.08
21,0.35,15.00,18.50,15.82,15.00,20.59
22,0.31,18.00,19.00,18.52,18.78,20.59
23,0.32,17.50,19.66,18.31,18.00,20.59
24,0.34,17.50,18.50,17.91,18.00,20.59
25,0.34,17.50,18.28,17.90,18.00,20.59
26,0.35,18.00,19.72,18.46,18.00,20.59
27,0.33,17.00,19.00,18.00,18.00,20.59
28,0.36,9.48,25.50,17.85,18.00,20.59
29,0.32,22.50,25.90,24.77,25.00,20.59
30,0.39,9.40,25.46,21.45,24.00,20.59
31,0.37,21.00,26.58,24.32,24.50,20.59
32,0.36,9.00,25.00,20.21,24.48,20.59
33,0.37,9.46,25.50,20.71,24.00,20.59
34,0.37,9.00,27.00,22.91,25.00,20.59
35,0.38,23.90,25.36,24.39,24.00,20.59
36,0.34,24.00,26.98,25.08,25.00,20.59
37,0.43,9.00,26.72,23.13,25.00,20.59
38,0.40,23.00,25.96,24.78,25.00,20.59
39,0.38,23.00,25.50,24.33,25.00,20.59
40,0.36,9.44,26.00,22.49,24.00,20.59
41,0.39,23.00,26.00,24.86,25.00,20.59
42,0.41,24.00,26.72,25.55,25.50,20.59
43,0.34,9.00,25.00,22.43,25.00,20.59
44,0.36,9.52,27.00,22.65,24.00,20.59
45,0.42,23.00,26.00,24.86,25.00,20.59
46,0.40,24.00,26.00,24.76,24.80,20.59
47,0.41,23.00,25.50,24.14,24.00,20.59
48,0.37,9.42,26.14,23.01,25.00,20.59
49,0.38,10.00,25.50,22.57,24.96,20.59
50,0.39,23.50,27.50,25.05,24.86,20.59
51,0.40,9.00,25.98,22.14,23.50,20.59
52,0.36,24.50,27.00,25.27,25.00,20.59
53,0.37,23.50,25.00,24.50,25.00,20.59
54,0.36,24.00,26.00,25.07,25.00,20.59
55,0.39,21.00,53.00,28.50,24.98,20.59
56,0.53,9.00,56.80,47.45,53.50,20.59
57,0.50,9.00,56.70,46.03,52.00,20.59
58,0.48,49.00,53.00,50.93,51.00,20.59
59,0.51,48.00,56.00,52.34,52.00,20.59
60,0.51,48.38,54.00,52.41,53.00,20.59
61,0.49,48.50,53.50,51.60,52.50,20.59
62,0.59,48.00,55.00,52.53,53.00,20.59
63,0.50,9.00,52.22,44.70,51.50,20.59
64,0.53,48.50,54.50,52.00,51.50,20.59
65,0.51,9.00,56.00,46.66,52.00,20.59
66,0.60,51.50,55.00,53.14,53.50,20.59
