epoch,seconds,min,max,mean,median,percentNodesUsed
0,0.41,9.00,9.58,9.08,9.00,45.75
1,0.45,9.00,9.54,9.13,9.00,45.75
2,0.40,9.00,9.48,9.07,9.00,45.75
3,0.38,9.00,9.44,9.06,9.00,45.75
4,0.37,9.00,9.52,9.21,9.00,45.75
5,0.43,9.00,9.48,9.26,9.40,45.75
6,0.40,9.00,9.40,9.06,9.00,45.75
7,0.40,9.00,9.62,9.09,9.00,45.75
8,0.41,9.00,9.54,9.13,9.00,45.75
9,0.37,9.00,9.50,9.07,9.00,45.75
10,0.41,9.00,9.52,9.15,9.00,45.75
11,0.43,9.00,9.50,9.07,9.00,45.75
12,0.38,9.00,9.50,9.12,9.00,45.75
13,0.41,9.00,9.40,9.06,9.00,45.75
14,0.47,9.00,9.46,9.11,9.00,45.75
15,0.44,9.00,9.56,9.08,9.00,45.75
16,0.71,9.00,9.46,9.17,9.00,45.75
17,0.44,9.00,9.58,9.16,9.00,45.75
18,0.82,9.00,9.00,9.00,9.00,45.75
19,0.80,9.00,9.44,9.06,9.00,45.75
20,0.68,9.00,9.56,9.29,9.42,45.75
21,0.89,9.00,9.48,9.25,9.38,45.42
22,0.80,9.00,9.46,9.07,9.00,45.42
23,0.87,9.00,9.50,9.07,9.00,45.42
24,0.76,9.00,9.48,9.13,9.00,45.42
25,0.72,9.00,9.50,9.13,9.00,45.42
26,0.82,9.00,9.46,9.12,9.00,45.42
27,0.76,9.00,9.46,9.19,9.00,45.42
28,0.72,9.00,9.46,9.13,9.00,45.42
29,0.73,9.00,9.52,9.07,9.00,45.42
30,0.59,9.00,9.40,9.06,9.00,45.42
31,0.44,9.00,9.50,9.14,9.00,45.42
32,0.51,9.00,9.44,9.13,9.00,45.42
33,0.49,9.00,9.00,9.00,9.00,45.42
34,0.53,9.00,9.00,9.00,9.00,45.42
35,0.48,8.98,9.52,9.19,9.00,45.42
36,0.45,9.00,9.46,9.07,9.00,45.42
37,0.44,9.00,9.54,9.14,9.00,45.42
38,0.44,9.00,9.48,9.13,9.00,45.42
39,0.44,9.00,9.50,9.07,9.00,45.42
40,0.44,9.00,9.54,9.15,9.00,45.42
41,0.43,9.00,9.00,9.00,9.00,45.42
42,0.45,9.00,9.52,9.21,9.00,45.42
43,0.43,9.00,9.40,9.11,9.00,45.42
