epoch,seconds,min,max,mean,median,percentNodesUsed
0,0.68,30.00,36.00,32.93,32.50,50.33
1,0.79,31.00,34.50,32.36,32.00,50.33
2,0.69,15.00,38.00,31.00,32.00,50.33
3,0.83,29.50,38.00,33.93,34.00,50.33
4,0.80,31.00,46.00,36.50,34.50,50.33
5,0.76,28.00,35.50,32.71,33.50,50.33
6,0.73,32.00,37.50,34.14,34.00,50.33
7,0.72,23.76,43.00,33.18,32.00,50.33
8,0.68,29.00,37.00,32.36,32.00,50.33
9,0.82,31.00,38.50,34.14,34.00,50.33
10,0.70,29.50,37.00,32.50,32.00,50.33
11,0.76,30.00,40.50,33.86,33.00,50.33
12,0.67,31.00,35.50,33.43,34.50,50.33
13,0.71,11.98,42.00,31.71,33.00,50.33
14,0.76,31.50,36.50,33.64,34.00,50.33
15,0.69,30.00,38.00,33.79,34.00,50.33
16,0.70,29.00,36.00,33.00,33.00,50.33
17,0.76,29.00,37.00,33.79,35.50,50.33
18,0.77,9.00,33.00,27.50,30.50,49.67
19,0.81,29.00,36.00,33.14,33.50,49.67
20,0.71,31.50,38.50,34.50,34.50,49.67
21,0.73,30.50,36.50,33.71,33.50,49.67
22,0.80,31.50,36.00,33.07,32.00,49.67
23,0.70,30.00,35.00,31.93,32.00,49.67
24,0.72,31.50,34.00,32.71,33.00,49.67
25,0.75,29.00,38.50,34.57,35.00,49.67
26,0.69,30.00,35.00,31.71,31.50,49.35
27,0.78,31.00,40.50,33.86,32.50,49.35
28,0.77,30.00,41.50,33.93,33.00,49.35
29,0.75,28.00,36.50,32.14,32.50,50.00
30,0.77,32.50,35.50,34.36,34.50,50.00
31,0.78,30.00,35.50,32.29,32.00,50.00
32,0.73,27.50,37.50,32.57,32.50,50.00
33,0.80,31.50,45.50,36.00,33.50,50.00
34,0.70,22.00,38.50,33.21,34.00,50.00
35,0.71,29.50,35.50,33.07,34.00,50.00
36,0.81,30.50,38.50,33.50,32.50,50.00
37,0.71,32.00,39.00,35.36,35.00,50.00
38,0.70,28.00,37.00,33.64,34.00,50.00
39,0.69,28.00,33.50,30.93,31.50,49.67
40,0.84,31.00,36.50,33.86,33.50,49.67
41,0.80,28.00,36.50,32.71,33.00,49.67
42,0.90,30.00,41.00,34.21,33.50,49.67
43,0.97,28.00,38.00,33.00,33.00,49.67
44,0.90,31.00,36.50,33.79,33.00,49.67
45,0.61,10.92,32.00,25.35,29.50,50.00
46,0.85,30.00,38.00,34.14,34.00,50.00
47,0.92,31.00,38.00,34.29,33.00,50.00
48,0.94,31.50,37.00,33.71,34.00,50.00
49,0.97,31.50,35.50,33.07,33.00,50.00
50,0.94,9.48,35.50,30.07,33.50,50.00
51,0.79,9.00,36.00,27.32,33.00,50.00
52,0.85,31.00,38.00,33.43,33.00,50.00
53,0.86,9.00,37.50,30.07,32.00,50.00
54,0.79,30.00,35.50,32.57,32.50,50.00
55,0.79,28.50,39.00,32.29,31.50,50.00
56,0.73,30.00,37.00,33.50,34.00,50.00
57,0.77,31.00,38.00,34.93,35.00,50.00
58,0.78,29.50,38.50,34.50,34.00,50.00
59,0.69,28.50,39.00,33.21,32.50,50.00
60,0.81,29.50,41.00,33.86,33.00,50.00
61,0.77,31.50,36.00,34.14,34.50,50.00
62,0.76,30.50,36.50,33.50,34.00,50.00
63,0.74,28.50,37.50,33.86,35.00,50.00
64,0.77,30.00,36.00,33.07,33.50,50.00
65,0.76,30.00,39.00,34.21,34.00,50.00
66,0.70,9.00,36.50,29.64,33.00,50.00
67,0.81,30.00,35.00,32.43,32.50,50.00
68,0.80,33.00,43.00,36.36,35.00,50.00
69,0.75,31.00,37.00,33.50,33.50,50.00
70,0.82,31.00,42.00,35.86,37.00,50.00
71,0.73,30.00,39.50,35.79,36.50,50.00
72,0.79,31.50,41.00,36.14,35.00,50.00
73,0.88,32.50,41.00,36.86,37.00,50.00
74,0.80,37.50,42.00,39.07,39.00,50.33
75,0.80,38.50,51.50,42.86,41.50,50.33
76,0.80,40.50,49.50,44.07,43.50,50.33
77,0.84,41.50,49.50,45.36,45.50,50.33
78,1.24,39.00,61.00,44.57,42.00,50.00
79,1.32,9.00,61.00,49.71,55.00,50.00
80,1.10,48.50,56.50,53.71,54.50,50.00
81,1.21,51.00,70.50,59.64,57.50,50.00
82,1.10,40.00,63.00,53.93,57.00,50.00
83,1.25,51.00,63.50,55.43,55.50,50.00
84,1.29,54.00,66.50,58.93,58.50,50.00
85,1.11,13.00,61.50,49.50,55.50,50.00
