epoch,seconds,min,max,mean,median,percentNodesUsed
0,0.24,13.00,14.50,13.86,14.00,23.86
1,0.21,13.00,15.00,13.71,14.00,23.86
2,0.32,13.88,38.00,17.48,14.00,23.86
3,0.37,9.00,40.50,29.93,37.50,24.51
4,0.49,38.50,46.00,42.50,41.50,24.51
5,0.41,34.50,45.00,40.50,41.50,24.51
6,0.44,25.50,45.50,39.71,42.00,24.51
7,0.44,37.50,45.00,41.57,41.50,24.51
8,0.43,9.00,42.50,36.14,42.00,24.51
9,0.37,9.44,45.00,29.78,31.00,24.51
10,0.40,9.00,39.00,25.65,37.00,24.51
11,0.45,36.00,45.50,40.14,39.50,24.51
12,0.39,9.00,42.00,34.50,41.00,24.51
13,0.42,9.00,42.00,33.36,39.50,24.51
14,0.51,35.50,46.00,41.71,43.00,24.51
15,0.45,9.00,46.00,37.79,42.00,24.51
16,0.48,29.00,51.00,43.86,47.00,24.51
17,0.47,42.00,50.50,47.36,48.00,24.51
18,0.49,9.88,53.00,40.91,45.00,24.51
19,0.61,42.50,51.00,47.50,49.50,24.51
20,0.55,10.00,57.50,43.21,49.50,24.51
21,0.58,35.00,58.00,52.64,55.50,24.51
22,0.60,33.50,60.00,52.43,56.50,24.51
23,0.54,49.00,57.00,53.14,53.50,24.51
24,0.61,50.00,63.50,55.00,54.00,24.51
25,0.71,9.92,68.00,51.56,57.00,24.51
26,0.75,51.50,64.00,57.43,58.00,24.51
27,0.82,49.00,65.50,60.21,61.00,24.51
28,0.63,9.00,59.50,41.21,55.50,24.51
29,0.75,35.50,65.50,59.07,62.50,24.51
30,0.68,35.50,65.50,55.86,58.00,24.51
31,0.65,9.00,62.00,43.49,56.00,24.51
32,0.67,20.50,66.00,52.86,62.00,24.51
33,0.57,9.00,66.50,47.33,58.00,24.51
34,0.57,20.50,68.00,45.64,44.00,24.51
35,0.60,9.00,61.50,52.93,60.00,24.51
36,0.66,51.50,67.50,60.36,61.50,24.51
37,0.72,54.00,66.50,60.57,60.50,24.51
38,0.65,37.00,64.50,57.14,59.00,24.51
39,0.59,9.00,63.00,49.43,60.50,24.51
40,0.73,54.50,74.50,63.93,64.00,24.51
41,0.64,57.50,63.50,61.00,61.50,24.51
42,0.65,45.00,65.00,58.57,61.00,24.51
43,0.59,9.00,65.50,52.07,58.50,24.51
44,0.56,16.00,64.50,51.86,54.00,24.51
45,0.64,27.50,75.50,58.07,60.50,24.51
46,0.62,55.50,66.00,58.93,58.50,24.51
47,0.68,53.00,69.50,61.93,61.50,24.51
48,0.72,57.50,69.00,62.14,61.00,24.51
49,0.67,9.00,68.00,53.93,59.50,24.51
50,0.70,55.00,64.50,59.71,58.50,24.51
51,0.65,38.00,68.00,58.79,62.50,24.51
52,0.73,56.50,67.50,61.50,61.00,24.51
53,0.69,63.00,69.00,65.57,66.00,24.51
54,0.62,10.00,62.50,45.57,60.50,24.51
55,0.72,59.00,66.00,62.14,62.00,24.51
56,0.71,57.50,70.50,62.79,61.50,24.51
57,0.68,51.50,64.00,58.86,60.50,24.51
58,0.79,51.00,63.00,57.21,56.00,24.51
59,0.61,9.00,65.00,54.36,62.00,24.51
60,0.61,9.34,65.50,53.76,59.50,24.51
61,0.68,56.50,62.00,59.43,59.50,24.51
62,0.64,10.00,67.00,55.07,60.00,24.51
63,0.66,57.00,74.50,64.29,64.00,24.51
64,0.60,31.38,69.00,57.63,61.00,24.51
65,0.61,49.50,67.00,61.07,64.00,24.51
66,0.66,59.00,70.50,65.07,66.50,24.51
67,0.61,14.70,67.00,57.17,64.00,24.51
68,0.66,18.56,65.50,57.51,65.00,24.51
69,0.64,59.00,69.50,63.43,62.50,24.51
70,0.66,56.00,64.00,61.14,62.00,24.51
71,0.67,57.00,68.00,62.79,63.00,24.51
72,0.63,39.50,71.50,57.57,60.50,24.51
73,0.69,52.50,64.50,58.50,60.00,24.51
74,0.66,46.00,67.00,60.64,63.00,24.51
75,0.67,9.30,66.00,52.47,59.50,24.51
76,0.69,10.94,75.00,57.28,62.50,24.51
77,0.75,66.00,79.00,73.00,73.50,24.51
78,0.72,60.00,71.00,66.29,67.50,24.51
79,0.61,44.50,70.00,59.86,62.00,24.51
80,0.63,55.50,73.00,66.36,66.00,24.51
81,0.65,9.00,74.50,60.50,68.00,24.51
82,0.66,48.00,79.50,66.71,68.00,24.51
83,0.67,63.50,75.00,67.36,65.50,24.51
84,0.73,15.00,70.50,58.93,65.00,24.84
85,0.74,27.00,72.00,60.64,65.50,24.84
86,0.66,9.48,79.50,60.71,66.00,24.84
87,0.62,9.00,70.00,52.78,68.50,24.84
88,0.69,9.60,73.00,59.01,67.00,24.84
89,0.65,26.00,76.50,62.93,66.00,24.84
90,0.71,21.50,73.00,60.79,67.00,24.84
91,0.71,9.00,68.00,56.07,62.50,24.84
92,0.81,65.00,73.00,68.79,69.50,24.84
93,0.82,59.00,73.00,68.64,69.00,24.84
94,0.83,63.00,73.00,68.29,68.50,24.84
95,0.76,62.00,83.00,69.36,68.00,24.84
96,0.83,61.50,77.00,67.00,66.50,24.84
97,0.75,44.50,73.00,62.93,66.00,24.84
98,0.67,19.00,74.00,57.50,66.00,24.84
99,0.69,57.00,70.50,66.43,67.50,24.84
100,0.66,27.00,72.00,61.64,65.50,24.84
101,0.66,43.00,70.00,63.21,67.50,24.84
102,0.68,21.00,77.00,62.07,69.50,24.84
103,0.69,41.00,75.00,63.93,65.00,24.84
104,0.60,9.00,68.50,51.57,65.50,24.84
105,0.62,12.00,77.00,55.43,63.50,24.84
106,0.71,60.50,73.46,66.99,68.00,24.84
107,0.70,59.50,66.50,63.57,65.00,24.84
108,0.68,61.50,74.00,66.07,66.00,24.84
109,0.62,9.42,72.00,55.99,65.00,23.86
110,0.71,63.50,74.50,66.64,66.00,23.86
111,0.69,57.50,68.50,64.79,66.00,32.68
112,0.68,56.00,67.50,61.71,61.00,23.86
113,0.59,9.00,62.50,53.93,62.00,23.86
114,0.52,9.00,65.50,44.71,59.00,23.86
115,0.78,58.50,72.00,63.21,62.00,23.86
116,0.58,9.62,67.00,49.45,60.00,23.86
117,0.59,57.00,64.50,61.29,63.00,23.86
118,0.60,58.00,65.00,62.43,62.50,23.86
119,0.61,58.00,65.00,61.21,62.00,23.86
120,0.66,57.00,64.00,61.07,61.00,23.86
121,0.60,43.00,67.50,58.50,60.50,23.86
122,0.66,58.50,68.50,63.29,63.50,23.86
123,0.54,9.88,67.50,48.20,60.50,23.86
124,0.61,59.50,65.00,62.21,62.50,23.86
125,0.61,54.50,69.00,61.71,63.00,23.86
126,0.66,57.00,70.00,62.14,60.50,23.86
127,0.61,9.00,72.84,57.19,64.00,23.86
128,0.71,19.00,69.00,58.36,64.00,23.86
129,0.59,9.00,61.50,52.57,60.50,23.86
130,0.63,54.50,66.50,61.79,61.50,23.86
131,0.60,56.00,66.00,61.21,62.00,23.86
132,0.60,46.50,66.00,60.09,62.00,23.53
133,0.54,9.00,67.00,48.50,57.50,23.53
134,0.52,9.00,64.50,46.64,58.00,23.53
135,0.69,52.50,70.00,63.71,66.00,23.53
136,0.59,32.00,66.00,57.64,62.00,23.53
137,0.63,48.50,68.50,62.21,63.50,23.53
138,0.63,9.38,66.50,48.97,64.50,23.53
139,0.62,46.50,72.50,59.71,58.50,23.53
140,0.59,9.00,66.00,56.36,63.50,23.53
141,0.72,44.00,70.00,61.43,64.00,22.88
142,0.51,9.00,67.50,47.71,61.50,22.88
143,0.63,37.00,70.50,57.14,56.50,26.14
144,0.67,9.00,64.50,46.86,59.50,26.14
145,0.56,9.00,63.00,46.80,61.00,26.14
146,0.68,11.92,66.50,56.13,63.50,26.14
147,0.69,51.00,70.08,63.51,65.00,26.14
148,0.64,60.50,65.00,62.43,62.00,26.14
149,0.62,17.00,65.50,53.36,58.00,26.14
150,0.61,19.50,65.00,53.21,57.00,25.82
151,0.49,9.00,61.50,37.07,56.50,25.82
152,0.66,29.50,71.00,57.00,59.00,25.82
153,0.59,9.00,69.56,56.22,63.00,25.82
154,0.62,58.50,70.50,64.29,65.00,25.82
155,0.62,36.00,66.96,60.14,64.50,25.82
156,0.61,16.00,64.00,54.07,61.00,25.82
157,0.65,56.00,65.00,60.71,61.00,25.82
158,0.81,18.00,65.00,56.14,63.00,25.82
159,0.81,58.00,66.50,62.29,62.50,25.82
160,0.75,56.50,66.00,62.64,63.50,25.82
161,0.78,53.00,68.50,62.14,62.50,25.82
162,0.73,58.00,68.50,64.14,66.50,25.82
163,0.70,9.00,66.50,55.29,63.00,25.82
164,0.70,35.00,68.00,59.43,63.50,25.82
165,0.66,9.00,63.50,53.64,61.50,25.82
166,0.55,9.40,67.00,46.68,59.50,25.82
167,0.69,58.00,73.00,64.86,62.00,25.82
168,0.68,52.00,67.50,61.29,62.00,25.82
169,0.74,57.50,69.00,63.21,62.50,25.82
170,0.68,55.00,64.00,59.93,60.50,25.82
171,0.79,56.50,68.50,63.64,63.00,25.82
172,0.65,15.00,69.00,57.43,64.00,25.82
173,0.62,9.60,71.00,54.94,60.00,25.82
174,0.67,56.00,70.50,63.50,63.50,25.82
175,0.69,10.72,69.00,57.67,65.50,25.82
176,0.54,9.00,64.50,48.93,60.50,25.82
177,0.62,28.00,70.50,58.29,63.00,25.82
178,0.79,57.00,68.50,63.00,63.00,25.82
179,0.61,9.00,67.50,56.43,63.50,25.82
180,0.65,22.88,77.00,60.48,61.00,25.82
181,0.71,47.00,67.50,61.14,64.00,25.82
182,0.71,59.00,68.00,63.93,63.00,25.82
