epoch,seconds,min,max,mean,median,percentNodesUsed
0,0.35,41.50,48.50,45.21,46.50,10.78
1,0.34,9.00,47.50,38.71,42.50,10.78
2,0.32,39.50,58.50,44.93,43.00,10.78
3,0.35,25.00,46.00,40.21,42.50,10.78
4,0.36,11.66,48.00,38.52,42.00,10.78
5,0.51,41.00,47.00,44.36,43.50,10.78
6,0.34,43.50,47.00,44.79,44.00,10.78
7,0.32,9.40,44.00,31.34,39.50,10.78
8,0.38,40.50,44.50,42.14,42.00,10.78
9,0.30,14.86,49.00,35.12,40.50,12.75
10,0.38,39.50,56.00,46.50,46.50,12.75
11,0.35,9.00,50.00,33.76,36.00,12.75
12,0.39,44.00,50.00,47.93,48.00,12.75
13,0.37,44.00,56.00,48.93,47.50,12.75
14,0.43,9.78,74.50,49.97,50.00,12.75
15,0.50,78.00,84.50,80.79,81.50,12.75
16,0.55,55.50,86.00,77.71,80.00,12.75
17,0.50,26.00,106.50,74.64,87.00,12.75
18,0.60,84.00,106.50,92.00,87.50,12.75
19,0.54,51.00,93.50,82.43,91.50,12.75
20,0.59,64.00,95.00,86.57,92.00,12.75
21,0.52,9.62,108.00,81.73,89.50,12.75
22,0.64,87.00,112.50,97.07,92.00,12.75
23,0.59,25.50,95.50,80.14,86.50,12.75
24,0.59,63.00,95.50,85.86,88.50,12.75
25,0.63,80.50,101.50,91.14,91.00,12.75
26,0.60,83.00,129.56,101.87,101.50,12.75
27,0.65,18.50,140.00,75.15,80.00,13.07
28,0.77,12.00,135.00,86.36,87.50,13.07
29,0.65,9.00,110.00,71.36,81.50,13.07
30,0.77,9.00,136.00,77.14,83.50,13.07
31,0.60,12.00,133.50,74.64,80.50,13.07
32,0.82,73.00,114.50,94.79,91.50,13.07
33,0.67,9.00,98.00,77.00,85.50,13.07
34,0.71,75.50,130.50,96.21,91.50,13.07
35,0.84,12.00,172.00,87.21,85.50,13.07
36,0.98,128.00,166.00,143.57,142.50,13.07
37,0.96,98.00,148.50,133.29,140.00,13.07
38,0.89,15.34,183.50,138.91,156.50,13.07
39,0.81,24.02,174.00,127.57,149.00,13.07
40,0.77,9.00,169.00,122.36,134.50,13.07
41,0.98,157.50,181.50,167.07,164.00,13.07
42,0.95,150.00,168.00,158.57,156.50,13.07
43,0.90,38.80,187.00,134.47,154.50,13.07
44,0.95,130.50,168.50,156.50,158.50,12.75
45,0.94,36.62,229.00,141.95,146.50,12.75
46,1.12,96.50,228.00,203.57,219.50,12.75
47,1.19,9.00,239.50,180.14,210.00,12.75
48,1.06,84.76,232.50,192.82,212.00,12.75
49,1.33,206.50,241.00,217.57,214.00,12.75
50,1.04,9.52,227.50,161.34,215.00,12.75
51,1.03,9.00,236.00,162.50,216.50,12.75
52,1.09,203.50,235.00,217.57,216.50,12.75
53,1.00,13.82,228.50,167.12,219.50,12.75
54,1.32,220.00,254.00,241.29,241.50,12.75
55,1.09,14.00,242.00,181.89,233.00,12.75
56,1.08,16.60,242.50,163.25,216.50,12.75
57,1.11,9.00,268.00,204.36,241.50,12.75
58,6.60,9.00,259.00,185.43,238.00,12.75
59,1.66,230.50,267.50,249.64,248.50,12.75
60,1.61,211.00,258.50,241.57,245.00,12.75
61,1.57,131.00,255.00,227.29,246.00,12.75
62,1.40,22.50,264.00,181.86,226.00,12.75
63,1.56,9.00,259.50,178.36,241.00,12.75
64,1.38,76.72,258.50,193.39,228.50,12.75
65,1.32,9.92,259.00,180.49,230.00,12.75
66,1.83,222.50,257.50,234.07,229.00,12.75
67,1.98,224.50,249.50,236.02,233.50,12.75
68,1.89,188.50,273.00,246.07,258.00,12.75
69,1.63,15.00,265.00,193.79,233.00,12.75
70,1.73,238.50,266.50,252.36,250.00,12.75
71,1.88,9.80,288.50,232.61,268.00,12.75
72,1.27,9.00,283.50,190.43,249.50,12.75
73,1.19,9.00,258.00,160.03,246.50,12.75
74,1.22,155.00,282.50,239.71,241.00,12.75
75,1.51,16.88,268.00,194.20,250.00,12.75
76,1.32,237.00,267.50,252.86,249.50,12.75
77,1.42,259.50,288.00,265.93,262.50,12.75
78,1.30,249.50,279.00,264.00,263.00,12.75
79,1.16,9.36,285.50,186.41,248.50,12.75
