epoch,seconds,min,max,mean,median,percentNodesUsed
0,1.22,-169.10,-135.86,-155.49,-158.64,42.95
1,1.47,-453.36,-129.67,-179.18,-133.16,42.95
2,1.42,-141.85,-133.03,-136.42,-135.17,42.95
3,1.42,-142.04,-130.95,-136.78,-137.00,42.95
4,1.36,-136.72,-126.43,-133.29,-133.98,42.95
5,1.52,-144.47,-129.49,-134.55,-133.47,42.95
6,1.34,-138.99,-127.76,-134.05,-133.78,42.95
7,1.31,-139.36,-130.23,-135.58,-137.65,42.95
8,1.24,-141.96,-131.61,-134.63,-133.21,42.95
9,1.23,-137.82,-125.74,-132.69,-132.88,42.95
10,1.33,-144.76,-123.86,-133.53,-132.59,42.95
11,1.45,-143.36,-120.99,-131.69,-129.73,42.95
12,1.30,-139.98,-126.49,-133.11,-132.21,42.95
13,1.43,-141.15,-125.54,-132.75,-133.04,42.95
14,1.36,-143.87,-126.82,-137.99,-138.58,42.95
15,1.26,-144.04,-127.70,-134.74,-133.62,43.27
16,1.41,-142.58,-127.70,-136.22,-138.32,43.27
17,1.35,-145.58,-126.90,-133.47,-132.33,43.27
18,1.32,-142.42,-127.27,-134.29,-132.68,43.27
19,1.31,-140.46,-129.43,-134.03,-133.63,43.27
20,1.30,-147.07,-132.67,-137.41,-135.79,43.27
21,1.35,-139.49,-130.99,-135.66,-135.19,43.27
22,1.40,-145.19,-132.04,-138.45,-139.60,43.27
23,1.57,-141.16,-126.26,-131.94,-130.97,43.27
24,1.39,-145.94,-130.71,-135.27,-133.86,43.27
25,1.53,-145.57,-122.04,-132.66,-133.73,43.27
26,1.34,-140.69,-128.30,-133.20,-131.25,43.27
27,1.46,-138.40,-127.73,-132.79,-132.34,43.27
28,1.31,-148.02,-129.17,-138.59,-136.34,43.27
29,1.32,-142.15,-135.03,-138.73,-139.70,43.27
30,1.35,-140.63,-127.78,-135.70,-136.53,43.27
31,1.35,-262.00,-130.57,-155.22,-138.55,43.27
32,1.29,-143.85,-125.18,-136.57,-136.50,43.27
33,1.39,-137.32,-127.01,-132.41,-131.39,43.27
34,1.34,-138.32,-125.34,-132.63,-132.45,43.27
35,1.34,-612.03,-124.99,-201.93,-135.07,43.91
36,1.46,-148.26,-129.79,-136.98,-134.87,43.91
37,1.33,-145.04,-128.49,-134.39,-134.51,43.91
38,1.38,-135.59,-128.28,-131.46,-130.47,43.91
39,1.34,-139.65,-127.09,-134.24,-134.88,43.91
40,1.37,-141.92,-127.61,-133.97,-134.20,43.91
41,1.34,-140.94,-131.35,-137.04,-138.51,43.91
42,1.39,-148.63,-129.71,-137.07,-136.37,43.91
43,1.40,-141.09,-132.47,-137.30,-138.37,43.91
44,1.46,-136.50,-126.41,-132.45,-135.08,43.91
45,1.31,-141.75,-129.01,-135.22,-135.19,43.91
46,1.41,-140.59,-130.99,-135.50,-132.88,43.91
47,1.34,-141.41,-128.89,-134.23,-134.78,43.91
48,1.35,-143.99,-131.95,-137.28,-138.83,43.91
49,1.40,-143.21,-126.02,-137.25,-137.63,45.51
50,1.43,-136.40,-121.07,-130.61,-130.34,45.83
51,1.41,-143.68,-130.90,-135.88,-134.28,45.83
52,1.62,-139.55,-130.80,-135.86,-136.50,45.83
53,1.62,-139.23,-128.35,-134.44,-134.59,45.83
54,1.37,-146.79,-130.68,-138.89,-138.07,45.83
55,1.49,-140.72,-125.32,-135.41,-136.19,45.83
56,1.40,-138.32,-133.17,-135.65,-135.75,45.83
57,1.49,-143.25,-127.43,-133.08,-133.21,45.83
58,1.55,-139.83,-128.88,-133.91,-132.68,45.83
59,1.51,-462.82,-129.61,-181.32,-137.04,45.83
60,1.40,-145.20,-129.76,-135.94,-138.10,45.83
61,2.75,-404.47,-130.09,-173.89,-136.61,45.83
62,1.59,-140.68,-124.76,-134.94,-135.46,45.83
63,1.63,-141.31,-131.89,-136.94,-136.88,45.83
64,1.68,-142.03,-125.00,-135.88,-136.61,45.83
65,1.37,-140.87,-124.81,-134.42,-135.03,45.83
66,1.49,-144.93,-130.04,-138.60,-138.64,45.83
67,3.01,-143.46,-131.14,-136.89,-135.90,45.83
68,1.61,-140.56,-127.10,-133.68,-134.07,45.83
69,1.62,-139.73,-131.14,-134.55,-132.37,45.83
70,10.49,-148.41,-127.23,-135.96,-136.04,45.83
71,3.51,-221.81,-131.85,-149.17,-136.58,45.83
