epoch,seconds,min,max,mean,median,percentNodesUsed
0,1.30,-137.70,-129.35,-133.56,-132.90,43.59
1,1.32,-139.92,-127.29,-132.34,-133.03,43.59
2,1.34,-142.49,-129.36,-135.24,-133.92,42.95
3,1.35,-138.76,-125.12,-133.29,-134.84,42.95
4,1.27,-146.94,-127.97,-134.41,-134.18,42.95
5,1.40,-143.97,-126.97,-133.99,-132.60,42.95
6,1.26,-139.62,-130.46,-136.44,-138.11,42.95
7,1.28,-141.23,-131.31,-136.59,-137.50,42.95
8,1.29,-135.37,-126.56,-130.83,-130.46,42.95
9,1.31,-150.23,-130.82,-137.85,-134.43,42.95
10,1.35,-142.22,-126.25,-135.41,-136.88,42.95
11,1.31,-139.36,-131.97,-134.57,-134.14,42.95
12,1.41,-152.94,-122.87,-136.11,-135.52,42.95
13,1.32,-137.13,-127.90,-132.42,-132.12,42.95
14,1.31,-140.11,-130.10,-135.71,-136.23,42.95
15,1.32,-150.92,-126.97,-135.03,-132.08,42.95
16,1.31,-144.11,-127.45,-134.69,-133.25,42.95
17,1.36,-137.86,-122.66,-132.52,-132.76,42.95
18,1.34,-136.91,-129.74,-133.38,-133.12,42.95
19,1.27,-138.56,-131.82,-135.80,-135.67,40.71
20,1.25,-142.04,-129.17,-134.80,-135.97,40.71
21,1.48,-140.24,-126.42,-133.25,-132.19,40.71
22,1.20,-139.30,-128.79,-134.08,-134.11,40.71
23,1.27,-136.68,-131.00,-134.71,-135.27,40.71
24,1.31,-137.50,-125.45,-132.37,-131.43,40.71
25,1.24,-138.55,-130.81,-135.13,-135.15,40.71
26,1.28,-141.08,-122.53,-133.89,-134.78,40.71
27,1.26,-135.38,-128.86,-132.34,-132.40,40.71
28,1.28,-144.58,-128.01,-133.77,-134.24,40.71
29,1.19,-136.60,-129.54,-132.59,-131.81,40.71
30,1.34,-141.79,-129.29,-135.73,-135.62,40.71
31,1.28,-140.61,-132.15,-136.58,-136.83,40.71
32,1.33,-148.21,-125.77,-133.93,-133.58,40.71
33,1.26,-139.38,-128.87,-134.86,-134.61,40.71
