epoch,seconds,min,max,mean,median,percentNodesUsed
0,1.73,-145.42,-129.57,-135.92,-134.37,59.62
1,1.70,-142.85,-130.11,-135.66,-134.54,59.62
2,1.61,-145.94,-129.30,-136.41,-134.78,59.62
3,1.81,-152.30,-130.28,-137.91,-137.44,59.62
4,1.66,-152.01,-125.72,-136.14,-133.13,59.62
5,1.58,-154.85,-131.85,-137.31,-135.66,59.62
6,1.57,-161.39,-132.25,-144.49,-145.20,59.62
7,1.59,-141.23,-126.00,-133.83,-133.01,59.62
8,1.57,-145.08,-129.98,-137.33,-136.20,59.62
9,1.59,-153.85,-131.52,-139.95,-139.14,59.62
10,1.55,-146.53,-131.13,-137.55,-134.92,59.62
11,1.59,-153.94,-129.69,-142.10,-141.22,59.62
12,1.55,-149.52,-132.92,-139.39,-139.24,59.62
13,1.60,-155.68,-130.20,-143.26,-143.12,59.62
14,1.56,-146.99,-131.91,-139.05,-135.90,59.62
15,1.52,-143.86,-134.84,-138.62,-137.30,59.62
16,1.61,-146.75,-123.41,-138.36,-140.26,59.62
17,1.59,-144.59,-131.60,-136.83,-136.04,59.62
18,1.67,-147.83,-134.32,-141.19,-140.56,59.62
19,1.68,-154.78,-128.43,-137.94,-134.42,59.62
20,1.62,-157.55,-133.36,-143.30,-139.80,59.62
21,1.73,-148.26,-128.69,-137.64,-137.62,59.62
22,1.68,-168.63,-125.38,-144.08,-142.98,59.62
23,1.65,-163.98,-134.14,-144.27,-140.49,59.62
24,1.61,-155.11,-132.31,-144.75,-145.30,59.62
25,1.62,-150.24,-132.94,-139.30,-136.90,59.62
26,1.61,-156.71,-124.64,-136.93,-135.59,59.62
27,1.58,-152.35,-125.78,-141.71,-143.26,59.62
28,1.80,-176.12,-136.17,-154.43,-151.25,59.62
29,1.72,-160.60,-138.38,-149.10,-151.08,59.62
30,1.91,-145.70,-131.03,-136.51,-135.73,59.62
31,2.01,-163.94,-133.70,-147.46,-145.60,59.62
32,1.80,-145.01,-121.34,-134.66,-137.75,59.62
33,1.77,-148.87,-127.08,-140.56,-144.12,59.62
34,1.72,-155.97,-128.71,-141.57,-141.05,59.62
35,1.77,-148.46,-133.19,-139.11,-137.74,59.62
36,1.79,-179.67,-145.05,-157.24,-152.12,59.62
37,1.68,-168.98,-125.42,-143.94,-142.20,59.62
38,1.75,-158.68,-134.26,-146.26,-141.11,59.62
39,1.79,-156.41,-131.00,-140.48,-140.59,59.62
40,1.78,-154.18,-129.98,-138.34,-136.77,59.62
41,1.90,-154.82,-129.72,-144.01,-145.04,59.62
42,1.69,-156.57,-129.99,-140.44,-138.67,59.62
43,1.66,-174.63,-126.32,-141.58,-137.01,59.62
44,1.68,-167.65,-123.66,-144.42,-144.07,59.62
45,1.77,-153.77,-133.36,-146.19,-148.12,59.62
46,1.78,-233.18,-128.47,-156.46,-146.05,59.62
47,1.73,-164.91,-130.94,-143.94,-140.38,59.62
48,1.77,-178.56,-133.82,-146.14,-142.26,59.62
49,1.74,-163.88,-134.96,-147.07,-145.36,59.62
50,1.76,-151.02,-133.00,-141.75,-139.79,59.62
51,1.70,-162.64,-127.49,-139.85,-136.49,59.62
52,1.79,-169.76,-138.13,-149.01,-146.10,59.62
53,1.86,-157.94,-128.29,-145.70,-146.68,59.62
54,1.73,-164.63,-131.75,-145.14,-136.73,59.62
55,1.75,-177.71,-131.34,-148.53,-149.49,59.62
56,1.69,-147.24,-132.38,-139.74,-140.49,59.62
57,1.70,-167.56,-137.98,-151.78,-145.76,59.62
58,1.73,-162.25,-132.55,-144.58,-141.75,59.62
59,1.79,-148.01,-131.01,-136.14,-133.07,59.62
60,1.70,-153.76,-130.08,-141.56,-144.75,59.62
61,1.73,-148.46,-132.65,-139.92,-137.77,59.62
62,1.79,-144.55,-127.61,-135.68,-135.80,59.62
63,1.88,-142.49,-128.47,-134.42,-133.87,59.62
64,1.79,-145.11,-127.63,-136.42,-138.69,59.62
65,1.76,-148.12,-126.63,-134.72,-133.23,59.62
66,1.66,-137.28,-132.99,-135.67,-136.16,59.62
67,1.74,-139.44,-128.55,-133.43,-133.87,59.62
68,1.68,-141.85,-125.35,-135.53,-135.70,59.62
69,1.78,-141.51,-130.04,-135.51,-133.86,59.62
70,5.41,-141.82,-130.41,-134.59,-132.73,59.62
71,1.73,-141.32,-124.20,-136.35,-137.24,59.62
72,1.76,-599.28,-135.64,-204.84,-139.51,59.62
73,1.98,-142.36,-128.28,-135.23,-134.46,59.62
74,1.94,-135.66,-130.98,-133.84,-134.28,59.62
75,1.82,-140.26,-127.32,-134.61,-135.96,59.62
76,2.65,-144.84,-129.06,-135.33,-135.00,59.62
77,2.47,-139.10,-123.56,-130.44,-130.36,59.62
78,5.09,-138.24,-130.14,-134.77,-134.46,59.62
79,2.02,-140.63,-124.95,-133.41,-133.28,59.62
80,1.87,-141.22,-131.10,-136.01,-136.51,59.62
81,1.88,-135.02,-127.26,-131.43,-132.37,59.62
82,1.93,-142.37,-127.93,-135.89,-136.76,59.62
83,1.85,-134.98,-126.30,-131.15,-131.12,59.62
84,1.84,-138.86,-125.81,-130.68,-129.97,59.62
85,1.89,-166.42,-122.25,-135.92,-132.25,59.62
86,1.70,-142.10,-134.46,-137.13,-136.08,59.62
87,1.72,-143.20,-130.40,-135.20,-131.81,59.62
88,1.79,-146.74,-129.78,-136.97,-137.94,59.29
89,1.80,-143.17,-131.97,-135.27,-134.97,59.29
90,1.81,-140.23,-130.93,-135.81,-137.16,59.29
91,1.76,-137.06,-122.91,-130.73,-132.52,59.29
92,1.76,-141.72,-130.92,-135.69,-135.11,58.97
93,1.82,-143.25,-133.39,-136.90,-134.80,58.97
94,1.78,-147.73,-127.53,-133.97,-131.74,58.97
95,1.80,-142.66,-126.74,-134.26,-133.93,59.29
96,1.71,-138.01,-130.96,-134.58,-135.56,59.62
