epoch,seconds,min,max,mean,median,percentNodesUsed
0,1.70,-392.99,-356.96,-375.94,-380.87,46.79
1,1.78,-386.20,-135.35,-338.84,-368.66,45.19
2,1.77,-136.46,-128.55,-132.53,-132.83,45.19
3,1.83,-150.86,-130.31,-137.24,-135.66,45.19
4,1.80,-136.69,-125.72,-132.87,-134.27,45.19
5,1.85,-140.43,-127.80,-135.22,-136.02,45.19
6,1.82,-137.97,-125.16,-130.77,-131.48,45.19
7,1.84,-139.30,-127.70,-132.92,-132.86,45.19
8,1.88,-561.47,-129.02,-193.53,-134.05,45.19
9,1.73,-135.18,-126.51,-131.69,-133.94,45.19
10,1.87,-213.57,-123.27,-141.88,-129.88,45.19
11,1.83,-138.24,-125.09,-131.81,-133.13,45.19
12,1.96,-586.21,-133.03,-201.20,-138.56,44.55
13,1.81,-138.19,-125.38,-132.71,-133.77,44.55
14,1.85,-135.73,-127.66,-131.32,-130.45,44.55
15,1.82,-138.89,-126.70,-133.57,-133.76,44.55
16,1.96,-156.85,-134.57,-139.44,-136.92,44.55
17,1.82,-138.05,-125.20,-133.35,-132.54,44.55
18,1.75,-137.13,-126.12,-131.81,-132.86,44.55
19,1.99,-139.19,-127.62,-132.49,-133.00,44.55
20,1.76,-137.04,-126.51,-131.80,-131.86,44.55
21,1.77,-137.70,-127.15,-131.50,-130.08,44.55
22,1.80,-136.54,-126.16,-133.34,-135.39,44.55
23,1.83,-157.30,-125.09,-133.81,-131.12,44.55
24,1.81,-134.94,-124.64,-128.98,-129.98,44.55
25,1.79,-134.55,-123.08,-127.61,-126.73,44.55
26,1.78,-129.98,-124.71,-126.94,-127.18,44.55
27,1.74,-371.30,-123.08,-162.44,-128.99,44.55
28,2.03,-133.17,-127.07,-129.43,-128.88,44.55
29,1.71,-130.41,-120.60,-127.15,-129.05,44.55
30,1.81,-131.01,-123.92,-128.28,-128.26,44.55
31,1.74,-136.78,-125.20,-129.14,-129.69,44.55
32,1.75,-133.40,-127.33,-129.58,-128.86,44.55
33,1.79,-132.45,-126.77,-129.89,-130.12,44.55
