epoch,seconds,min,max,mean,median,percentNodesUsed
0,1.41,-137.35,-128.47,-133.64,-133.95,53.21
1,1.40,-535.64,-124.36,-187.69,-129.72,53.21
2,1.45,-142.37,-127.66,-134.44,-133.94,53.21
3,1.42,-146.24,-128.82,-136.22,-136.31,53.21
4,1.39,-138.37,-130.35,-134.66,-134.24,53.21
5,1.41,-142.49,-128.10,-137.12,-139.54,53.21
6,1.46,-140.65,-130.08,-134.74,-134.70,53.21
7,2.07,-138.29,-134.30,-136.11,-136.06,53.21
8,5.54,-146.29,-125.26,-135.07,-133.87,53.21
9,1.57,-137.76,-124.16,-134.28,-135.53,53.21
10,1.58,-140.58,-132.53,-136.59,-137.61,53.21
11,1.56,-137.41,-124.39,-134.30,-135.91,53.21
12,1.57,-140.51,-131.66,-136.06,-135.51,53.21
13,1.57,-141.09,-127.25,-135.92,-136.49,53.21
14,1.50,-146.64,-122.80,-133.50,-131.75,53.21
15,1.42,-141.58,-122.12,-133.51,-133.90,53.21
16,1.41,-139.26,-127.14,-133.79,-134.78,53.21
17,1.47,-142.89,-128.22,-136.28,-136.95,53.21
18,1.41,-137.66,-125.04,-132.91,-134.26,53.21
19,1.40,-137.76,-121.41,-132.05,-132.52,53.21
20,1.41,-140.67,-127.72,-134.35,-133.93,53.21
21,1.50,-138.97,-129.50,-134.30,-132.96,53.21
22,1.43,-140.68,-132.30,-136.31,-137.35,53.21
23,1.39,-138.49,-125.08,-132.14,-130.99,50.64
24,1.38,-139.50,-127.61,-132.55,-131.99,50.64
25,1.41,-183.09,-126.22,-141.69,-136.62,50.64
26,1.42,-140.53,-129.92,-133.91,-134.06,50.64
27,1.40,-148.55,-128.48,-135.29,-135.81,50.64
28,1.39,-143.00,-125.63,-133.87,-132.28,50.64
29,1.35,-142.72,-127.84,-135.92,-135.28,50.64
30,1.41,-139.92,-128.15,-135.44,-136.35,50.64
31,1.37,-142.87,-128.12,-135.39,-136.64,50.64
32,1.40,-139.23,-130.38,-136.65,-138.12,50.64
33,1.48,-156.54,-131.47,-138.93,-137.87,50.64
34,1.39,-140.16,-128.96,-133.38,-132.94,50.64
35,1.42,-139.43,-128.07,-133.46,-132.07,50.64
36,1.35,-143.41,-124.35,-135.46,-135.70,50.64
37,1.90,-198.27,-130.70,-143.86,-134.69,50.64
38,1.37,-141.13,-128.67,-133.59,-133.33,50.64
39,1.41,-142.88,-125.95,-135.38,-136.64,50.64
40,1.41,-137.37,-126.27,-134.28,-135.41,50.64
41,1.44,-593.14,-128.27,-199.00,-134.36,50.64
42,1.79,-139.93,-128.63,-135.35,-135.69,50.64
43,1.53,-138.07,-131.21,-135.63,-136.36,50.64
44,1.48,-138.43,-129.35,-134.47,-135.54,50.64
45,1.58,-141.42,-129.71,-135.92,-135.81,50.64
46,1.62,-138.28,-128.94,-133.91,-134.32,50.64
47,1.50,-139.72,-124.61,-132.44,-135.18,50.64
48,1.53,-140.25,-129.58,-134.51,-133.30,50.64
49,1.44,-140.90,-129.29,-134.98,-134.92,50.64
50,1.51,-139.21,-130.20,-134.42,-135.16,50.64
51,1.56,-143.18,-132.95,-138.73,-139.64,50.64
52,1.42,-141.41,-127.69,-135.53,-137.37,50.64
53,1.81,-139.04,-129.41,-134.97,-136.86,50.64
54,1.56,-138.54,-127.23,-134.88,-136.21,50.64
55,1.49,-141.28,-128.60,-133.56,-133.19,50.64
56,1.55,-144.16,-128.68,-136.38,-137.14,50.64
57,1.59,-139.06,-129.04,-134.50,-135.21,50.64
