epoch,seconds,min,max,mean,median,percentNodesUsed
0,1.67,-140.65,-131.78,-137.23,-138.85,66.99
1,1.72,-145.07,-138.34,-140.41,-139.68,66.99
2,1.70,-139.75,-120.92,-131.97,-135.21,66.99
3,1.68,-141.68,-127.30,-134.75,-137.03,66.99
4,1.64,-142.53,-127.23,-134.63,-134.43,66.99
5,1.64,-259.16,-126.16,-150.96,-134.86,66.99
6,1.66,-138.93,-125.07,-135.13,-137.27,66.99
7,1.66,-142.35,-123.22,-133.82,-134.35,66.99
8,1.73,-141.40,-125.69,-132.83,-132.26,66.99
9,1.69,-141.99,-131.81,-136.09,-136.02,66.99
10,1.68,-140.27,-130.14,-135.38,-137.79,66.99
11,1.64,-137.33,-129.79,-132.91,-132.18,66.35
12,1.63,-143.99,-132.98,-138.16,-138.24,66.35
13,1.60,-140.74,-128.10,-134.36,-132.25,66.35
14,1.69,-141.48,-125.10,-132.99,-133.09,66.35
15,1.63,-143.38,-125.97,-134.80,-133.62,66.35
16,1.76,-144.80,-130.63,-136.17,-136.03,66.35
17,1.83,-137.46,-126.37,-133.40,-133.81,66.35
18,1.69,-141.37,-131.19,-135.81,-134.09,66.35
19,1.73,-138.44,-132.82,-134.78,-134.76,66.35
20,1.72,-137.58,-130.36,-134.34,-133.87,66.35
21,1.64,-138.07,-125.58,-132.89,-133.21,66.35
22,1.69,-141.74,-133.11,-135.66,-134.30,66.35
23,1.72,-139.00,-130.50,-135.47,-135.60,66.35
24,1.65,-137.15,-127.44,-133.15,-133.51,66.35
25,1.81,-134.94,-128.07,-131.04,-129.43,66.35
26,1.74,-139.10,-128.34,-135.11,-134.93,66.35
27,1.82,-136.93,-130.83,-134.84,-135.00,66.35
28,1.75,-136.50,-126.60,-133.56,-134.87,66.35
29,1.72,-141.12,-122.59,-134.25,-135.27,66.35
30,1.71,-143.30,-128.15,-133.46,-132.59,66.35
31,1.67,-140.43,-125.35,-132.42,-130.10,66.35
32,1.66,-137.85,-125.34,-131.40,-130.57,66.35
33,1.75,-143.17,-127.15,-134.40,-133.33,66.35
34,1.76,-141.64,-125.03,-133.05,-133.10,66.35
35,1.87,-285.23,-136.19,-159.26,-138.22,66.35
36,1.78,-140.29,-127.96,-136.34,-137.94,66.35
37,1.74,-140.58,-124.44,-132.17,-132.30,66.35
38,1.72,-140.07,-124.23,-135.75,-138.58,66.35
39,1.72,-151.89,-126.42,-135.58,-134.52,66.35
40,1.72,-145.84,-121.73,-133.57,-133.43,66.35
41,1.76,-622.87,-133.33,-206.83,-137.13,66.35
42,1.74,-145.47,-128.48,-136.21,-135.70,66.35
43,1.77,-141.46,-126.90,-133.32,-132.40,66.35
44,1.74,-140.95,-128.08,-135.08,-135.75,66.67
45,1.74,-141.95,-129.10,-134.05,-132.54,66.67
46,1.72,-144.24,-125.27,-135.73,-136.80,66.67
47,1.77,-139.64,-128.05,-133.74,-135.12,66.67
48,1.82,-138.19,-121.37,-132.46,-133.29,66.67
49,4.00,-144.29,-128.84,-135.77,-134.31,66.67
50,11.50,-141.46,-122.88,-134.85,-136.28,66.67
51,2.32,-140.78,-129.62,-134.60,-132.73,66.67
52,1.88,-140.58,-121.04,-133.07,-133.81,66.67
53,1.89,-599.58,-127.54,-202.27,-138.14,66.67
54,1.94,-149.79,-131.73,-139.11,-137.88,66.67
55,5.50,-138.63,-128.05,-132.52,-132.02,66.67
56,4.20,-139.40,-126.77,-133.37,-135.81,66.67
