epoch,seconds,min,max,mean,median,percentNodesUsed
0,1.83,-151.52,-132.80,-138.63,-136.90,52.88
1,2.02,-150.96,-126.49,-134.92,-133.53,52.88
2,2.03,-392.83,-129.46,-175.78,-138.80,52.88
3,2.67,-592.44,-132.65,-203.97,-141.64,52.88
4,1.74,-131.73,-126.02,-129.34,-130.52,52.88
5,1.60,-138.08,-125.34,-131.37,-131.29,52.88
6,1.66,-134.39,-126.86,-130.75,-129.49,52.88
7,1.57,-135.04,-125.02,-130.73,-131.08,52.88
8,1.57,-141.89,-122.78,-129.85,-126.25,52.88
9,1.59,-139.64,-125.39,-133.92,-134.32,53.85
10,1.62,-137.80,-124.14,-129.09,-128.66,53.53
11,1.61,-138.13,-123.73,-129.52,-126.98,53.53
12,1.62,-144.56,-127.98,-134.43,-132.80,53.53
13,1.81,-137.41,-124.83,-129.44,-128.75,53.53
14,1.61,-136.70,-127.75,-132.72,-132.38,53.53
15,1.64,-136.33,-120.01,-130.57,-131.65,53.53
16,1.88,-152.24,-124.80,-134.24,-133.37,53.53
17,1.65,-142.98,-128.42,-133.15,-130.90,53.53
18,1.74,-133.18,-126.51,-129.69,-129.96,53.53
19,1.63,-141.09,-128.15,-132.89,-133.20,53.53
20,1.54,-147.68,-129.17,-133.99,-131.72,53.53
21,1.60,-136.21,-124.06,-130.37,-131.09,53.53
22,1.63,-137.44,-128.83,-132.64,-132.62,53.53
23,1.60,-604.97,-126.36,-198.44,-130.83,53.53
24,1.62,-134.35,-124.75,-130.91,-130.78,53.53
25,1.59,-135.48,-120.91,-128.73,-128.24,53.53
26,1.60,-137.86,-123.44,-130.51,-129.04,53.53
27,1.64,-135.11,-125.83,-129.50,-129.87,53.53
28,1.60,-134.67,-121.16,-130.39,-130.75,53.53
29,1.61,-138.43,-125.24,-131.65,-129.31,53.53
30,1.67,-138.41,-126.08,-132.74,-132.46,53.53
31,1.62,-133.91,-126.68,-130.91,-130.44,53.53
32,1.64,-133.79,-126.87,-130.12,-129.92,53.53
33,1.64,-134.50,-123.94,-129.04,-127.33,53.53
34,1.61,-137.94,-123.25,-129.67,-128.19,53.53
35,1.62,-140.56,-118.67,-131.12,-132.96,53.53
36,1.62,-222.74,-121.00,-145.23,-137.49,53.53
37,1.53,-138.88,-126.93,-132.58,-131.94,53.53
38,1.64,-137.75,-125.81,-131.51,-132.09,53.53
39,1.60,-137.07,-123.52,-133.59,-134.76,53.53
40,1.60,-155.32,-124.70,-134.55,-132.84,53.53
41,1.63,-138.30,-126.47,-132.67,-133.28,53.53
42,1.63,-132.59,-125.94,-130.07,-130.94,53.53
43,1.63,-138.67,-122.01,-130.78,-130.44,53.53
44,1.68,-139.09,-127.26,-131.99,-131.06,53.53
45,1.64,-182.61,-127.71,-140.83,-135.75,53.53
46,1.60,-140.40,-125.44,-131.55,-131.90,53.53
47,1.81,-137.03,-124.85,-131.42,-131.24,53.53
48,1.60,-572.76,-126.71,-196.11,-132.53,53.53
49,1.63,-139.17,-123.39,-131.40,-131.48,53.53
50,1.56,-132.27,-126.15,-129.58,-129.56,53.53
51,1.55,-136.42,-125.20,-130.78,-130.05,53.53
52,2.54,-725.51,-127.18,-257.90,-133.27,53.53
53,1.64,-135.89,-121.89,-128.18,-128.46,53.53
54,1.63,-136.59,-127.70,-130.77,-130.21,53.53
55,1.61,-137.22,-125.87,-131.92,-132.43,53.53
56,1.63,-137.94,-126.94,-131.47,-131.31,53.53
57,1.65,-139.26,-126.30,-131.55,-128.78,53.53
58,1.61,-138.33,-124.03,-130.73,-131.32,52.24
59,1.61,-134.03,-121.51,-129.07,-130.99,52.24
60,1.65,-190.44,-123.34,-139.03,-132.43,52.24
61,1.67,-141.70,-122.58,-132.19,-130.15,52.24
62,1.58,-137.29,-128.97,-133.88,-133.52,52.24
63,1.63,-141.27,-127.99,-134.39,-132.41,52.24
64,1.62,-139.25,-128.25,-132.55,-131.33,52.24
65,1.85,-180.01,-121.57,-137.00,-128.92,52.24
66,3.68,-137.14,-129.95,-134.13,-135.06,52.24
67,7.06,-143.54,-123.36,-133.18,-132.22,52.24
68,4.62,-138.61,-121.90,-130.84,-132.04,52.24
69,1.91,-146.65,-126.47,-132.73,-130.73,52.24
70,2.05,-138.00,-129.43,-134.43,-135.20,52.24
71,4.37,-163.97,-128.57,-138.99,-133.63,52.24
72,2.51,-138.91,-129.86,-133.34,-131.66,52.24
73,2.05,-141.56,-126.94,-133.81,-133.47,52.24
74,1.96,-139.70,-125.15,-133.84,-134.72,52.24
75,2.07,-139.55,-120.00,-132.98,-138.12,52.24
76,1.79,-136.39,-127.60,-131.79,-129.59,52.24
77,1.67,-141.59,-126.69,-132.66,-133.50,52.24
78,1.69,-139.22,-125.54,-133.53,-133.54,52.24
79,1.58,-139.67,-126.74,-131.90,-130.27,52.24
80,1.60,-140.45,-122.33,-130.04,-129.61,52.24
81,1.60,-137.19,-125.08,-132.36,-133.11,52.24
82,1.59,-137.89,-127.11,-132.02,-132.98,52.24
83,1.59,-138.12,-130.81,-133.13,-132.66,52.24
84,1.65,-155.99,-121.65,-135.71,-134.32,52.24
85,1.61,-138.26,-127.79,-132.34,-131.80,52.24
86,1.61,-138.71,-125.57,-131.23,-131.60,52.24
87,1.58,-139.16,-126.90,-133.64,-133.40,52.24
88,1.58,-141.93,-126.97,-132.32,-131.26,52.24
89,1.58,-136.94,-125.92,-130.66,-128.80,52.24
90,1.62,-140.32,-130.31,-134.14,-133.80,52.24
91,1.61,-135.82,-127.73,-131.25,-130.56,52.24
92,1.64,-142.21,-130.39,-136.76,-136.55,52.24
93,1.58,-134.09,-127.93,-130.87,-130.95,52.24
94,1.66,-139.73,-126.26,-131.75,-131.18,52.24
95,1.60,-136.40,-129.37,-133.52,-134.23,52.24
96,1.60,-145.42,-121.25,-132.76,-131.17,52.24
97,1.68,-136.17,-124.87,-131.95,-132.46,52.24
98,1.66,-275.69,-125.19,-158.71,-133.07,52.24
99,1.63,-313.91,-128.93,-159.63,-135.66,52.24
100,1.60,-134.83,-124.86,-129.93,-129.06,52.24
101,1.62,-136.22,-124.43,-131.18,-130.90,52.24
102,1.58,-138.16,-129.55,-134.42,-134.75,52.24
103,1.63,-144.52,-129.62,-139.10,-140.29,54.17
104,1.65,-141.16,-127.39,-134.64,-135.69,54.17
105,1.65,-137.71,-124.96,-130.24,-130.21,54.17
106,1.71,-144.56,-125.88,-132.31,-130.62,54.17
107,1.68,-136.71,-123.73,-130.01,-131.47,54.17
