epoch,seconds,min,max,mean,median,percentNodesUsed
0,2.43,-188.87,-155.45,-167.06,-165.65,39.42
1,1.87,-173.24,-152.13,-162.36,-161.81,39.42
2,1.94,-195.99,-137.80,-172.79,-174.76,39.42
3,2.14,-148.25,-134.48,-139.77,-138.75,39.42
4,1.66,-139.16,-131.77,-136.13,-136.97,39.42
5,2.12,-144.99,-130.22,-136.47,-134.66,39.42
6,1.68,-143.13,-129.02,-137.06,-137.29,39.42
7,1.65,-198.13,-132.82,-147.32,-138.32,39.42
8,1.89,-145.32,-129.49,-136.93,-136.16,39.42
9,2.13,-143.52,-128.74,-136.15,-136.16,39.42
10,1.82,-583.43,-123.55,-199.81,-137.96,39.42
11,1.80,-139.96,-117.75,-130.34,-130.88,39.42
12,2.33,-147.77,-109.58,-127.78,-126.51,39.42
13,2.19,-140.32,-114.37,-129.09,-129.69,39.42
14,1.83,-133.35,-120.22,-126.16,-124.43,39.42
15,2.14,-146.79,-108.23,-125.95,-123.91,39.42
16,1.69,-139.08,-115.56,-125.31,-122.83,39.42
17,2.10,-133.07,-109.33,-121.65,-123.57,39.42
18,2.02,-598.51,-114.49,-193.80,-126.66,39.42
19,2.00,-125.77,-99.61,-110.40,-109.57,39.42
20,1.80,-364.64,-93.33,-143.75,-108.10,39.42
21,2.30,-111.18,-81.36,-98.85,-97.43,39.42
22,2.28,-140.93,-86.81,-106.41,-101.76,39.42
23,1.96,-110.78,-83.94,-94.63,-88.61,39.42
24,3.51,-727.83,-99.52,-194.59,-108.20,39.42
25,2.06,-130.13,-83.72,-106.67,-102.89,39.42
26,2.06,-139.52,-95.61,-106.43,-102.96,39.42
27,2.92,-829.95,-91.88,-209.57,-110.20,39.42
28,2.19,-119.95,-93.21,-105.73,-104.65,39.42
29,3.04,-124.87,-85.94,-103.38,-107.68,39.42
30,1.91,-112.37,-96.23,-102.01,-101.94,39.42
31,2.86,-105.57,-93.14,-98.43,-97.56,39.42
32,2.20,-570.58,-92.96,-169.71,-105.54,39.42
33,2.29,-127.46,-80.02,-106.88,-110.14,39.42
34,4.22,-912.62,-82.29,-289.89,-110.64,39.42
35,2.22,-129.13,-82.43,-102.56,-101.76,39.42
36,2.69,-134.15,-83.44,-107.17,-103.04,39.42
37,2.18,-139.83,-86.12,-109.89,-112.42,39.42
38,2.16,-130.03,-87.82,-112.65,-117.58,39.42
39,1.95,-116.72,-83.44,-98.80,-96.75,39.42
40,2.45,-136.16,-86.34,-106.81,-99.72,39.42
41,2.31,-120.22,-86.52,-105.67,-105.26,39.42
