epoch,seconds,min,max,mean,median,percentNodesUsed
0,0.68,-136.83,-133.79,-135.07,-134.95,30.13
1,0.69,-140.71,-126.55,-133.15,-131.31,30.13
2,0.71,-138.41,-128.19,-133.20,-133.77,30.13
3,0.72,-144.69,-128.76,-135.46,-136.16,30.13
4,0.68,-138.77,-122.55,-131.29,-129.63,30.13
5,0.74,-137.98,-130.59,-132.95,-132.18,30.13
6,0.71,-138.26,-132.09,-134.77,-134.22,30.13
7,0.72,-140.17,-126.21,-132.65,-131.76,30.13
8,0.69,-142.98,-124.21,-135.05,-136.39,30.13
9,0.73,-139.86,-129.14,-135.17,-135.99,30.13
10,0.68,-141.96,-123.62,-132.39,-130.28,30.13
11,0.70,-136.47,-132.13,-134.61,-135.45,30.13
12,0.70,-138.77,-125.70,-132.89,-133.66,35.26
13,0.75,-138.82,-130.89,-133.93,-132.61,35.26
14,0.77,-141.62,-132.88,-136.52,-136.91,35.26
15,0.76,-139.23,-130.28,-134.28,-135.38,35.26
16,0.79,-146.12,-126.81,-137.35,-137.38,35.26
17,0.77,-144.29,-125.98,-137.05,-137.02,35.26
18,0.77,-141.50,-128.09,-134.78,-133.27,35.26
19,0.77,-140.02,-126.48,-133.10,-133.11,35.26
20,0.83,-143.69,-131.05,-135.61,-134.34,35.26
21,0.78,-139.47,-130.94,-136.25,-137.02,35.26
22,0.80,-143.03,-127.56,-133.46,-129.45,35.26
23,0.79,-138.64,-125.70,-134.69,-135.57,35.26
24,0.81,-613.12,-129.11,-204.30,-135.98,35.26
25,0.78,-147.41,-132.50,-137.46,-135.40,35.26
26,0.78,-142.78,-130.49,-136.87,-134.05,35.26
27,0.80,-143.56,-131.84,-136.39,-136.14,35.26
28,0.78,-143.21,-129.06,-137.36,-138.16,35.26
29,0.85,-141.29,-129.03,-135.23,-133.91,35.26
30,0.80,-138.64,-127.72,-133.73,-134.16,35.26
31,0.78,-138.18,-130.39,-133.17,-131.79,35.26
32,0.77,-139.12,-130.80,-135.75,-136.42,35.26
33,0.75,-137.98,-125.62,-132.99,-134.81,35.26
34,0.81,-143.10,-133.22,-137.96,-137.95,35.26
35,0.78,-143.61,-128.58,-135.23,-134.63,35.26
36,0.77,-139.00,-129.36,-135.81,-136.81,35.26
37,0.77,-142.97,-128.37,-135.20,-134.81,35.26
38,0.77,-150.58,-131.38,-136.56,-132.45,35.26
