epoch,seconds,min,max,mean,median,percentNodesUsed
0,1.06,-141.24,-134.15,-137.34,-136.31,38.46
1,1.05,-144.17,-128.41,-134.99,-133.83,38.46
2,1.04,-140.36,-129.84,-135.29,-135.41,38.46
3,1.05,-141.32,-127.32,-132.36,-131.63,38.46
4,1.10,-139.45,-130.13,-134.00,-133.41,38.46
5,1.02,-138.01,-130.90,-134.60,-135.60,38.46
6,1.04,-138.27,-126.90,-135.36,-135.88,38.14
7,1.04,-140.12,-127.84,-135.66,-137.62,39.42
8,1.11,-155.62,-128.56,-139.86,-137.21,39.42
9,1.02,-139.75,-133.89,-136.88,-137.65,39.42
10,1.09,-138.23,-128.35,-133.50,-134.08,39.42
11,1.08,-138.60,-131.16,-134.28,-133.52,39.42
12,1.04,-141.09,-127.65,-134.01,-135.19,39.42
13,1.06,-143.36,-129.90,-134.99,-134.30,39.42
14,1.05,-138.25,-120.09,-133.25,-135.69,39.42
15,1.09,-136.96,-125.81,-131.39,-131.33,39.42
16,1.05,-142.41,-131.81,-137.11,-138.05,39.42
17,1.05,-141.49,-119.04,-134.53,-136.23,39.42
18,1.04,-137.80,-129.78,-134.19,-134.94,39.42
19,1.06,-136.68,-132.39,-134.14,-134.21,39.42
20,1.07,-145.07,-125.43,-133.58,-132.11,39.42
21,1.06,-139.46,-131.92,-134.90,-134.40,39.42
22,1.08,-139.74,-133.10,-136.29,-134.80,39.42
23,1.05,-143.23,-118.36,-133.35,-134.21,39.42
24,1.12,-141.77,-131.24,-134.12,-133.20,39.42
25,1.08,-144.49,-130.29,-135.41,-134.66,39.42
26,1.11,-143.07,-126.07,-133.82,-131.98,39.42
27,1.08,-141.48,-129.26,-136.27,-135.92,39.42
28,1.16,-140.35,-130.69,-135.12,-134.17,39.42
29,1.15,-141.73,-124.77,-131.27,-128.80,39.42
30,1.17,-138.69,-124.21,-131.28,-130.62,39.42
31,1.07,-137.79,-126.36,-133.11,-133.82,39.42
32,1.08,-138.61,-126.57,-130.81,-129.10,40.38
33,1.11,-139.67,-127.51,-133.40,-133.27,40.38
34,1.11,-137.35,-126.70,-131.09,-131.87,40.38
