epoch,seconds,min,max,mean,median,percentNodesUsed
0,1.44,-527.35,-476.04,-503.27,-506.21,48.72
1,1.48,-505.95,-467.37,-493.90,-498.43,48.72
2,1.46,-500.47,-462.67,-486.38,-490.24,48.72
3,1.44,-510.71,-479.02,-492.55,-493.59,48.72
4,1.49,-511.62,-486.07,-498.60,-497.70,48.72
5,1.50,-521.53,-479.03,-499.82,-498.03,48.72
6,1.48,-521.60,-486.09,-501.65,-499.78,48.72
7,1.49,-511.80,-478.44,-499.98,-501.06,48.72
8,1.43,-503.14,-479.20,-490.39,-491.38,48.72
9,1.59,-526.65,-460.20,-497.48,-508.45,48.72
10,1.53,-518.39,-462.58,-496.48,-498.92,48.72
11,1.67,-519.73,-471.37,-499.72,-497.76,48.72
12,1.44,-505.05,-467.58,-484.01,-479.33,48.72
13,1.42,-570.26,-487.80,-515.24,-497.76,48.72
14,1.46,-507.50,-481.77,-493.78,-496.35,48.72
15,1.44,-511.52,-477.31,-496.93,-497.87,48.72
16,1.42,-551.70,-481.16,-503.77,-495.52,48.72
17,1.44,-494.20,-470.36,-484.85,-486.42,48.72
18,1.52,-528.05,-476.34,-496.88,-489.58,48.72
19,1.48,-523.34,-474.96,-496.24,-500.09,48.72
20,1.42,-519.87,-483.86,-496.62,-490.77,48.72
21,1.47,-510.55,-476.63,-494.81,-499.43,48.72
22,1.44,-508.23,-465.74,-486.65,-481.26,48.72
23,1.73,-502.89,-466.77,-488.54,-494.49,48.72
24,1.45,-516.29,-471.83,-494.46,-495.12,48.72
25,1.42,-525.54,-489.70,-501.38,-500.53,48.72
26,1.49,-504.98,-472.83,-491.51,-492.63,48.72
27,1.48,-523.80,-488.72,-505.15,-506.84,48.72
28,2.12,-736.63,-472.17,-529.93,-499.65,48.72
29,1.48,-508.89,-482.63,-495.63,-493.28,48.72
30,1.47,-505.61,-489.82,-499.06,-502.07,48.72
31,1.46,-494.86,-462.13,-481.76,-487.46,48.72
32,1.47,-519.76,-475.19,-494.35,-487.75,48.72
33,1.44,-500.93,-478.04,-490.73,-489.25,47.76
34,1.48,-518.35,-473.05,-499.03,-497.53,47.76
35,1.44,-521.33,-483.80,-503.15,-503.30,47.76
36,1.42,-507.24,-481.32,-498.94,-500.28,47.76
37,1.48,-506.72,-473.27,-490.90,-485.49,47.76
38,1.49,-537.89,-130.04,-444.10,-486.66,38.14
39,1.37,-142.30,-126.13,-131.30,-128.04,38.14
40,1.41,-139.53,-125.75,-130.86,-130.49,38.14
41,2.34,-274.97,-127.40,-154.93,-134.88,38.14
42,2.04,-135.46,-124.79,-131.40,-131.31,37.82
43,1.41,-143.44,-132.59,-136.26,-134.73,37.82
44,1.53,-135.86,-121.30,-129.01,-128.41,37.82
45,1.55,-140.94,-122.90,-132.51,-131.69,37.82
46,1.70,-566.66,-128.71,-196.19,-132.99,37.82
47,1.57,-136.63,-128.32,-133.28,-133.97,37.82
48,1.58,-137.47,-124.80,-130.32,-130.28,37.82
49,1.87,-271.95,-122.29,-149.04,-127.55,37.82
50,1.54,-474.05,-125.27,-180.11,-132.08,37.82
51,1.59,-135.26,-125.15,-130.37,-129.68,37.82
52,1.56,-139.18,-127.33,-133.29,-133.24,37.82
53,1.59,-142.78,-127.31,-136.24,-136.88,37.82
54,1.60,-482.23,-128.14,-184.27,-135.61,37.82
55,1.56,-142.69,-126.13,-134.91,-134.31,37.82
56,1.55,-530.12,-126.71,-190.04,-130.08,37.82
57,1.52,-179.94,-124.29,-137.79,-132.34,37.82
58,1.56,-141.31,-121.00,-130.83,-131.44,37.82
59,1.58,-137.92,-119.38,-128.80,-129.41,37.82
60,1.61,-141.14,-122.71,-133.27,-134.04,37.82
61,1.57,-136.63,-126.92,-131.92,-132.96,37.82
62,1.46,-133.94,-123.19,-129.82,-130.15,37.82
63,1.41,-445.46,-125.06,-176.23,-133.26,37.82
64,1.39,-152.84,-123.06,-134.86,-134.08,37.82
65,1.49,-145.63,-126.66,-135.18,-136.77,37.82
66,1.33,-146.74,-125.52,-132.38,-130.32,37.82
67,1.36,-494.81,-126.68,-181.53,-128.76,37.82
68,1.39,-134.79,-121.12,-129.29,-128.57,37.82
69,1.41,-140.07,-127.67,-133.10,-133.15,37.82
70,1.40,-386.59,-126.38,-169.03,-132.93,37.82
71,1.35,-138.91,-121.73,-130.29,-129.77,37.82
72,1.57,-138.21,-126.21,-132.92,-131.81,37.82
73,1.40,-140.78,-126.46,-130.21,-128.26,37.82
74,1.39,-135.23,-127.85,-130.65,-130.12,37.82
75,1.37,-566.32,-126.02,-251.65,-128.67,37.82
76,1.45,-139.42,-127.93,-133.81,-134.89,37.82
77,1.40,-138.54,-126.46,-132.92,-133.04,37.82
78,1.39,-321.46,-127.02,-158.63,-132.03,37.82
79,1.42,-144.00,-120.92,-130.44,-130.36,37.82
80,1.45,-145.74,-125.76,-132.63,-130.18,37.82
81,1.38,-132.06,-123.77,-128.93,-129.62,37.82
82,1.48,-134.80,-123.15,-129.84,-131.50,37.82
83,1.38,-137.12,-125.98,-131.22,-128.48,37.82
84,1.41,-139.37,-128.54,-134.42,-134.08,37.82
85,1.48,-147.12,-126.52,-134.69,-134.03,37.82
86,1.38,-145.19,-128.58,-135.20,-132.67,37.82
87,1.31,-138.39,-129.89,-133.83,-132.69,37.82
88,1.38,-143.39,-129.17,-136.50,-137.02,37.82
89,1.41,-148.56,-129.52,-135.83,-134.78,37.82
90,1.36,-135.01,-128.29,-132.03,-132.36,37.82
91,1.36,-146.87,-132.80,-138.18,-137.70,37.82
92,1.47,-140.02,-125.99,-135.09,-137.60,37.82
93,1.35,-138.67,-130.27,-134.29,-134.00,37.82
94,1.44,-149.65,-127.67,-136.47,-133.55,37.82
95,1.43,-141.85,-128.64,-135.14,-134.64,37.82
96,1.38,-142.10,-127.86,-135.16,-134.98,37.82
97,1.42,-139.05,-131.15,-134.73,-135.63,37.82
98,1.83,-142.22,-127.84,-135.64,-136.63,37.82
99,1.57,-152.07,-127.10,-134.55,-129.60,37.82
100,1.39,-137.63,-129.30,-134.08,-134.20,37.82
101,1.45,-137.17,-126.91,-131.46,-130.42,37.82
102,1.44,-175.96,-129.28,-140.12,-132.86,37.82
103,1.40,-137.21,-128.58,-132.92,-132.83,37.82
104,1.44,-138.66,-128.39,-133.03,-132.95,37.82
105,1.43,-138.03,-128.76,-132.07,-131.53,37.82
106,1.47,-142.00,-130.21,-135.21,-134.93,37.82
107,1.35,-253.90,-126.40,-151.70,-135.83,37.82
108,1.39,-138.10,-126.90,-133.10,-132.85,37.82
109,1.34,-139.62,-124.37,-130.33,-127.25,37.82
110,1.39,-137.40,-125.64,-132.72,-132.59,37.82
111,1.65,-143.75,-130.77,-135.48,-135.29,37.82
112,1.55,-143.85,-125.07,-135.42,-133.21,37.82
113,1.90,-139.79,-125.42,-130.88,-130.15,37.82
114,1.47,-141.62,-129.86,-135.62,-134.64,37.82
115,1.74,-144.67,-133.84,-138.38,-138.20,37.82
116,1.39,-145.52,-127.74,-135.66,-131.62,37.82
117,1.64,-286.27,-125.53,-153.17,-132.50,38.14
118,1.58,-137.98,-128.29,-133.96,-135.19,38.14
119,1.47,-138.42,-131.04,-134.45,-133.64,38.14
120,1.48,-136.48,-127.25,-131.19,-131.10,38.14
121,1.57,-134.88,-119.34,-130.57,-131.97,38.14
122,1.44,-589.98,-129.34,-198.37,-135.39,38.14
123,1.54,-564.96,-125.29,-194.31,-132.97,38.14
124,1.61,-139.47,-128.76,-134.08,-133.62,38.14
125,1.59,-142.45,-126.28,-133.21,-132.57,38.14
126,1.78,-143.49,-128.57,-135.86,-138.48,38.14
127,1.78,-136.02,-124.76,-129.60,-128.76,38.14
128,1.48,-134.25,-126.87,-129.88,-129.65,38.14
129,1.47,-135.38,-126.16,-132.72,-134.07,38.14
130,1.56,-464.24,-126.63,-180.71,-136.55,38.14
131,1.40,-135.69,-124.31,-130.25,-130.18,38.14
132,1.48,-139.49,-121.08,-130.42,-132.18,38.14
133,1.51,-137.01,-118.64,-130.72,-132.47,38.14
134,1.71,-137.26,-128.64,-132.60,-132.85,38.14
135,1.65,-138.56,-126.37,-131.48,-131.23,38.14
136,1.53,-137.37,-125.06,-131.94,-133.59,38.14
137,1.43,-136.15,-128.01,-132.48,-132.55,38.14
138,1.65,-138.38,-124.46,-132.37,-133.78,38.14
139,1.41,-136.46,-128.91,-132.19,-132.36,38.14
140,1.41,-136.16,-126.95,-131.95,-131.65,38.14
141,1.39,-139.43,-124.84,-133.22,-134.62,38.14
142,1.43,-577.54,-130.96,-197.37,-132.74,38.14
