epoch,seconds,min,max,mean,median,percentNodesUsed
0,1.40,-140.89,-126.25,-133.80,-134.31,51.60
1,1.44,-141.27,-130.44,-135.29,-134.14,51.60
2,1.42,-140.40,-129.01,-135.45,-134.09,51.60
3,1.44,-140.97,-133.56,-135.56,-134.93,51.60
4,1.49,-143.99,-135.20,-138.05,-136.44,51.60
5,1.44,-137.19,-128.96,-133.38,-133.77,51.60
6,1.43,-144.37,-121.55,-134.72,-136.87,51.60
7,1.39,-139.72,-122.30,-131.45,-133.40,51.60
8,1.41,-137.38,-120.66,-132.96,-134.32,51.60
9,1.43,-138.21,-126.13,-134.81,-136.86,51.60
10,1.88,-143.68,-124.83,-134.90,-136.30,51.60
11,2.75,-150.11,-129.69,-136.98,-133.67,51.60
12,1.54,-141.21,-129.36,-136.22,-137.14,51.60
13,1.60,-141.05,-130.13,-135.67,-135.19,51.60
14,1.57,-140.06,-130.41,-134.84,-134.95,51.60
15,1.55,-140.64,-133.21,-137.64,-138.46,51.60
16,1.51,-137.52,-127.80,-132.15,-130.07,51.60
17,1.42,-136.96,-130.15,-133.44,-133.05,51.60
18,1.46,-139.30,-128.96,-132.79,-131.75,51.60
19,1.45,-140.74,-127.86,-134.77,-135.40,51.60
20,1.42,-149.17,-129.11,-136.16,-136.24,51.60
21,1.43,-145.11,-130.45,-137.47,-136.63,51.60
22,1.43,-143.18,-133.15,-137.75,-138.33,51.60
23,1.43,-143.33,-124.23,-136.28,-137.07,51.60
24,1.44,-140.36,-127.84,-133.55,-133.69,50.96
25,1.39,-147.87,-130.99,-137.19,-135.97,50.96
26,1.56,-143.25,-131.90,-137.18,-136.98,50.96
27,1.45,-139.75,-127.36,-133.93,-134.43,50.96
28,1.45,-140.60,-127.52,-134.70,-135.55,50.96
29,1.41,-137.72,-128.88,-134.41,-134.31,50.64
30,1.39,-139.56,-132.84,-136.18,-135.47,50.64
31,1.49,-142.01,-132.63,-136.65,-134.84,50.64
32,1.37,-145.05,-129.70,-137.90,-138.28,50.64
33,1.40,-141.64,-124.40,-133.62,-132.90,50.64
34,1.37,-136.64,-124.76,-132.93,-134.92,50.64
35,1.41,-141.41,-128.39,-133.78,-132.93,50.64
36,1.43,-145.63,-130.12,-135.30,-132.90,50.64
37,1.38,-146.33,-123.51,-135.25,-134.48,50.64
38,1.38,-144.55,-132.49,-136.83,-135.23,50.64
39,1.43,-143.59,-134.79,-138.24,-138.17,50.64
